Word	IPA transcription
семена	sʲ i mʲ e n a
подсолнечника	p ʌ d s o lʲ n̪ʲ i t̠ʃʲ n̪ʲ i k a
союзные	s ʌ j u z n ɨ j ɪ
мис-	mʲ i s
выдавали	v ɨ d a v ɑ lʲ ɪ
подведомственным	p ʌ d vʲ i d o m s t vʲ i n n ɨ m
привлекавшимся	p rʲ i v lʲ i k ɑ f ʃˠ ɨ m sʲ ʌ
займам	z ɑ j m ʌ m
поддельным	p ʌ d̪ʲ d̪ʲ e lʲ n ɨ m
1990го	o d n ɑ t ɨ sʲ ʌ t ʂ d e vʲ a t s o t d̪ʲ ɛ vʲ ɪ n o s t ɔ ɡ o
графиками	ɡ r ɑ fʲ i k ʌ mʲ ɪ
преда-	p rʲ e d a
Медж	mʲ e d ʃˠ
са	s ɑ
крымскотатарского	k r ɨ m s k ʌ t ɑ t ʌ r s k ʌ v ʌ
Мустафа	m u s t a f ɑ
Джеми-	d ʒˠ ɛ mʲ ɪ
лев	lʲ e f
Кристофером	k rʲ i s t ʌ fʲ i r ʌ m
Вестдалом	vʲ i s d d ɑ l ʌ m
департамен	d̪ʲ i p a r t ɑ mʲ i n
преставители	p rʲ i s t a vʲ i t̪ʲ i lʲ ɪ
ГТК	ɡ ɛ t ɛ k ɑ
разъяснили	r ʌ z j a sʲ n̪ʲ i lʲ ɪ
изь-	i zʲ
аэропортах	a ɛ r ʌ p o r t ʌ x
Пулково	p u l k ʌ v ʌ
убраны	u b r ʌ n ɨ
предотвращения	p rʲ i d ʌ t v r a ʂ e n̪ʲ i j a
беспошлинного	bʲ i s p o ʃˠ lʲ i n n ʌ v ʌ
подакцизных	p ʌ d a k t s ɨ z n ɨ x
табак	t a b ɑ k
ювелирные	j u vʲ i l i r n ɨ j ɪ
продаются	p r ʌ d a j u t s ʌ
КаПэРэВэФ	k ɑ p ɛ r ɛ v ɛ ɛ f
правозащитницы	p r ʌ v ʌ z ɑ ʂ i t̪ʲ n̪ʲ i t s ɨ
бат-	b ɑ t
дружбу	d r u ʒˠ b u
разноплановыми	r ʌ z n ʌ p l ɑ n ʌ v ɨ mʲ ɪ
незаурядными	n̪ʲ i z ʌ u rʲ ɑ d n ɨ mʲ ɪ
адимитстративными	a d̪ʲ i mʲ i t s t r ɑ t̪ʲ i v n ɨ mʲ ɪ
способностями	s p ʌ s o b n ʌ sʲ t̪ʲ ʌ mʲ ɪ
обращаюсь	ʌ b r a ʂ ɑ j u sʲ
банкирам	b a n kʲ i r ʌ m
предприниам-	p rʲ i d p rʲ i n̪ʲ i ʌ m
предпринимателям	p rʲ i d p rʲ i n̪ʲ i m ɑ t̪ʲ i lʲ ʌ m
бизнесменам	bʲ i zʲ n̪ʲ ɛ s mʲ e n ʌ m
репортер	rʲ i p ʌ r t̪ʲ e r
агентства	a ɡʲ e n t s t v a
Рейтер	rʲ e j t̪ʲ i r
видный	vʲ i d n ɨ j
предстали	p rʲ i d s t ɑ lʲ ɪ
Исключение	ɪ s k lʲ u t̠ʃʲ e n̪ʲ i j ɪ
вьется	v j e t s ʌ
колибри	k ʌ lʲ i b rʲ ɪ
миниатюрная	mʲ i n̪ʲ i a t̪ʲ u r n ʌ j a
переводчица	pʲ i rʲ i v o d̪ʲ t̠ʃʲ i t s a
Избирательная	ɪ z bʲ i r ɑ t̪ʲ i lʲ n ʌ j a
нстолько	n s t o lʲ k ʌ
ноздря	n ʌ z d rʲ ɑ
ноздрю	n ʌ z d rʲ u
финишу	fʲ i n̪ʲ i ʃˠ u
тройка	t r o j k a
импорт	i m p ʌ r t
логическую	l ʌ ɡʲ i t̠ʃʲ i s k u j u
последовательность	p ʌ s lʲ e d ʌ v ʌ t̪ʲ i lʲ n ʌ s t̪ʲ
цепляются	t s ɨ p lʲ ɑ j u t s ʌ
начался	n ʌ t̠ʃʲ a l sʲ ɑ
двухсотлетний	d v u x s ʌ t lʲ e t̪ʲ n̪ʲ i j
синодальный	sʲ i n ʌ d ɑ lʲ n ɨ j
право-	p r ɑ v ʌ
православной	p r ʌ v ʌ s l ɑ v n ʌ j
превращена	p rʲ i v r ʌ ʂ i n ɑ
департаментов	d̪ʲ i p a r t ɑ mʲ i n t ʌ f
ужасным	u ʒˠ ɑ s n ɨ m
трагическим	t r a ɡʲ i t̠ʃʲ i s kʲ i m
пре	p rʲ e
экспериментальным	ɛ k s pʲ i rʲ i mʲ i n t ɑ lʲ n ɨ m
Перспектива	pʲ i r s pʲ i k t̪ʲ i v a
старом	s t ɑ r ʌ m
исследование	ɪ s s lʲ e d ʌ v ʌ n̪ʲ i j ɪ
происхоит	p r ʌ i s x o i t
публичной	p u b lʲ i ʃˠ n ʌ j
настала	n a s t ɑ l a
вступительного	f s t u pʲ i t̪ʲ i lʲ n ʌ v ʌ
выполненных	v ɨ p ʌ lʲ n̪ʲ i n n ɨ x
министерствами	mʲ i n̪ʲ i sʲ t̪ʲ e r s t v ʌ mʲ ɪ
оформена	ʌ f o r mʲ i n a
положитные	p ʌ l ʌ ʒˠ ɨ t n ɨ j ɪ
отбивается	ʌ d bʲ i v ɑ j i t s ʌ
охота	ʌ x o t a
продолжению	p r ʌ d ʌ l ʒˠ ɛ n̪ʲ i j u
новости	n o v ʌ sʲ t̪ʲ ɪ
месячной	mʲ e sʲ ʌ ʃˠ n ʌ j
сделаны	z d̪ʲ e l ʌ n ɨ
подписало	p ʌ t pʲ i s ɑ l ʌ
школьных	ʃˠ k o lʲ n ɨ x
звонков	z v ʌ n k o f
атрибуты	a t rʲ i b u t ɨ
тарины	t a rʲ i n ɨ
выразившей	v ɨ r a zʲ i f ʃˠ ɨ j
обеспокоенность	ʌ bʲ i s p ʌ k o j i n n ʌ s t̪ʲ
ядерным	j a d̪ʲ i r n ɨ m
испытанием	ɪ s p ɨ t ɑ n̪ʲ i j i m
гиганта	ɡʲ i ɡ ɑ n t a
запоздалой	z ʌ p ʌ z d ɑ l ʌ j
последовавшего	p ʌ s lʲ e d ʌ v ʌ f ʃˠ ɨ v ʌ
взрывом	v z r ɨ v ʌ m
вражнай	v r ɑ ʒˠ n ʌ j
ликвид-	lʲ i k vʲ i t
дировали	d̪ʲ i r o v ʌ lʲ ɪ
роялистскую	r ʌ j a l i s t s k u j u
безграмотность	bʲ i z ɡ r ɑ m ʌ t n ʌ s t̪ʲ
тихо	t̪ʲ i x ʌ
свыкаться	s v ɨ k ɑ t̪ʲ sʲ ʌ
мыслью	m ɨ s lʲ j u
западноевропейским	z ʌ p ʌ d n ʌ j i v r o pʲ i j s kʲ i m
перетекут	pʲ i rʲ i t̪ʲ e k u t
Городенову	ɡ ʌ r ʌ d̪ʲ e n ʌ v u
ьатем	ɑ t̪ʲ i m
совместительстве	s ʌ v mʲ i sʲ t̪ʲ i t̪ʲ i lʲ s t vʲ i
упала	u p ɑ l a
Бирквас	bʲ i r k v ʌ s
являющегося	j a v l ɑ j u ʂ i v ʌ sʲ ʌ
Регистру	rʲ i ɡʲ i s t r u
Вердикт	vʲ i r d̪ʲ i k t
больно	b o lʲ n ʌ
скоротечно	s k ʌ r ʌ t̪ʲ e t̠ʃʲ n ʌ
прямолинейно	p rʲ ʌ m ʌ lʲ i n̪ʲ e j n ʌ
националистическую	n ʌ t s ɨ ʌ n ʌ lʲ i sʲ t̪ʲ i t̠ʃʲ i s k u j u
странные	s t r ɑ n n ɨ j ɪ
Соколовым	s ʌ k ʌ l o v ɨ m
отверждению	ʌ t vʲ i r ʒˠ d̪ʲ e n̪ʲ i j u
ллебеддевского	l l i bʲ i d̪ʲ d̪ʲ e f s k ʌ v ʌ
финансировалась	fʲ i n a n sʲ i r ʌ v ʌ l ʌ sʲ
оплачивались	ʌ p l ɑ t̠ʃʲ i v ʌ l i sʲ
текущие	t̪ʲ i k u ʂ i j ɪ
издавали	ɪ z d a v ɑ lʲ ɪ
учебники	u t̠ʃʲ e b n̪ʲ i kʲ ɪ
брали	b r ɑ lʲ ɪ
учет	u t̠ʃʲ e t
сирот	sʲ i r o t
покупали	p ʌ k u p ɑ lʲ ɪ
витамины	vʲ i t a mʲ i n ɨ
слуховые	s l u x ʌ v ɨ j ɪ
аппараты	a p p a r ɑ t ɨ
строили	s t r o i lʲ ɪ
реабилитационные	rʲ i ʌ bʲ i lʲ i t ʌ t s ɨ o n n ɨ j ɪ
оборудовали	ʌ b ʌ r u d ʌ v ʌ lʲ ɪ
дильные	d̪ʲ i lʲ n ɨ j ɪ
социсследования	s ʌ t s ɨ s s lʲ i d o v ʌ n̪ʲ i j a
82	v o sʲ ɛ m d̪ʲ ɛ sʲ a t d v ɑ
соственной	s ʌ s t vʲ e n n ʌ j
срь-	ɛ s ɛ r mʲ j a kʲ ɪ j z n ɑ k
единсвеное	j ɪ d̪ʲ i n s vʲ e n ʌ j ɪ
родственникеми	r ʌ d s t vʲ i n n i kʲ i mʲ ɪ
отождествляющими	ʌ t ʌ ʒˠ d̪ʲ i s t v lʲ ɑ j u ʂ i mʲ ɪ
качнулась	k a t̠ʃʲ n u l ʌ sʲ
реализовал	rʲ i ʌ lʲ i z ʌ v ɑ l
немеряные	n̪ʲ i mʲ e rʲ ʌ n ɨ j ɪ
страш-	s t r ɑ ʃˠ
шылки	ʃˠ ɨ l kʲ ɪ
трижды	t rʲ i ʒˠ d ɨ
избирался	ɪ z bʲ i r ɑ l sʲ ʌ
мученики	m u t̠ʃʲ i n̪ʲ i kʲ ɪ
учереждениях	u t̠ʃʲ i rʲ i ʒˠ d̪ʲ e n̪ʲ i j a x
дополнитного	d ʌ p ʌ lʲ n̪ʲ i t n ʌ v ʌ
подделывать	p ʌ d̪ʲ d̪ʲ e l ɨ v ʌ t̪ʲ
Сибирь	sʲ i bʲ i rʲ
простодушно	p r ʌ s t ʌ d u ʃˠ n ʌ
Явлинским	j a v l i n s kʲ i m
предложил	p rʲ i d l ʌ ʒˠ ɨ l
вицепремьера	vʲ i t s ɨ p rʲ e mʲ j i r a
собеседнику	s ʌ bʲ i sʲ e d n̪ʲ i k u
повлекает-	p ʌ v lʲ i k ɑ j i t
печалимся	pʲ i t̠ʃʲ ɑ lʲ i m sʲ ʌ
забывая	z ʌ b ɨ v ɑ j a
Алексай	a lʲ e k s ʌ j
прекратились	p rʲ i k r a t̪ʲ i lʲ i sʲ
национализация	n ʌ t s ɨ ʌ n ʌ lʲ i z ɑ t s ɨ j a
большевистским	b ʌ lʲ ʃˠ ɨ vʲ i s t s kʲ i m
правилам	p r ɑ vʲ i l ʌ m
конфискацией	k ʌ n fʲ i s k ɑ t s ɨ j i j
общественнополезная	ʌ p ʂ i s t vʲ i n n ʌ p o lʲ i z n ʌ j a
Караснодарского	k ʌ r a s n o d ʌ r s k ʌ v ʌ
упорядочило	u p ʌ rʲ ɑ d ʌ t̠ʃʲ i l ʌ
ввоз	v v o s
очередного	ʌ t̠ʃʲ i rʲ i d n o v ʌ
высокомерного	v ɨ s ʌ k ʌ mʲ e r n ʌ v ʌ
карты	k ɑ r t ɨ
написана	n a pʲ i s ʌ n a
лбу	l b u
кулисами	k u lʲ i s ʌ mʲ ɪ
Вестминистра	vʲ i s t mʲ i n̪ʲ i s t r a
торговля	t ʌ r ɡ o v lʲ ʌ
лошадьмы	l ʌ ʃˠ ɑ d̪ʲ m ɨ
перетягивание	pʲ i rʲ i t̪ʲ ɑ ɡʲ i v ʌ n̪ʲ i j ɪ
лагера	l a ɡʲ e r a
рабство	r ɑ b s t v ʌ
опеке	ʌ pʲ e kʲ i
нравственному	n r ɑ v s t vʲ i n n ʌ m u
Адам	a d ɑ m
предательством	p rʲ i d ɑ t̪ʲ i lʲ s t v ʌ m
охарактеризовано	ʌ x ʌ r ʌ k t̪ʲ i rʲ i z o v ʌ n ʌ
окончание	ʌ k ʌ n t̠ʃʲ ɑ n i j ɪ
слышу	s l ɨ ʃˠ u
коммунистический	k ʌ m m u n̪ʲ i sʲ t̪ʲ i t̠ʃʲ i s kʲ i j
мечтаем	mʲ i t̠ʃʲ t ɑ j i m
восемнадцати	v ʌ sʲ i m n ɑ d t s ʌ t̪ʲ ɪ
полях	p ʌ lʲ ɑ x
сражений	s r a ʒˠ ɛ n̪ʲ i j
вревзка	v rʲ e f s k a
полученным	p ʌ l u t̠ʃʲ i n n ɨ m
искусственных	ɪ s k u s s t vʲ i n n ɨ x
морях	m ʌ rʲ ɑ x
Днепровского	d n̪ʲ i p r o f s k ʌ v ʌ
каскада	k a s k ɑ d a
опускали	ʌ p u s k ɑ lʲ ɪ
критического	k rʲ i t̪ʲ i t̠ʃʲ i s k ʌ v ʌ
смут	s m u t
поразительной	p ʌ r a zʲ i t̪ʲ i lʲ n ʌ j
сумятицы	s u mʲ ɑ t̪ʲ i t s ɨ
паралить-	p ʌ r a lʲ i t̪ʲ
паралича	p ʌ r ʌ lʲ i t̠ʃʲ ɑ
2002ой	d vʲ e t ɨ sʲ ʌ t ʂ d v ɑ o j
адаремена	a d a rʲ e mʲ i n a
водолазы	v ʌ d ʌ l ɑ z ɨ
достигает	d ʌ sʲ t̪ʲ i ɡ ɑ j i t
Атон	ɑ t ʌ n
тесную	t̪ʲ e s n u j u
отечественной	ʌ t̪ʲ e t̠ʃʲ i s t vʲ i n n ʌ j
отечественно	ʌ t̪ʲ i t̠ʃʲ e s t vʲ i n n ʌ
бу-	b u
бума	b u m a
Ньюйоркской	n̪ʲ j j u j o r k s k ʌ j
фондовой	f o n d ʌ v ʌ j
бирже	bʲ i r ʒˠ ɨ
Уоллстрит	u o l l s t rʲ i t
Лидер	l i d̪ʲ i r
Компартии	k ʌ m p ɑ r t̪ʲ i ɪ
Салий	s ɑ lʲ i j
игнорирует	ɪ ɡ n ʌ rʲ i r u j i t
несовместимые	n̪ʲ i s ʌ v mʲ i sʲ t̪ʲ i m ɨ j ɪ
спадом	s p ɑ d ʌ m
воразражений	v ʌ r a z r ɑ ʒˠ ɨ n̪ʲ i j
каучук	k ʌ u t̠ʃʲ u k
резина	rʲ i zʲ i n a
шпионажа	ʃˠ pʲ i ʌ n ɑ ʒˠ a
изощренней	ɪ z ʌ ʂ rʲ e n n i j
указов	u k ɑ z ʌ f
снятии	sʲ n̪ʲ ɑ t̪ʲ i ɪ
должностей	d ʌ l ʒˠ n ʌ sʲ t̪ʲ e j
целой	t s ɛ l ʌ j
высокопоставлены	v ɨ s ʌ k ʌ p o s t ʌ v lʲ i n ɨ
Арбатскую	a r b ɑ t s k u j u
экс	ɛ k s
министре	mʲ i n̪ʲ i s t rʲ i
Игоре	i ɡ ʌ rʲ i
Родионове	r ʌ d̪ʲ i o n ʌ vʲ i
появлявшийся	p ʌ j a v l ɑ f ʃˠ ɨ j sʲ ʌ
министерстве	mʲ i n̪ʲ i sʲ t̪ʲ e r s t vʲ i
боялся	b ʌ j a l sʲ ʌ
убьют	u b j u t
настоятны	n a s t o j a t n ɨ
журде-	ʒˠ u r d̪ʲ i
последует	p ʌ s lʲ e d u j i t
отставка	ʌ t s t ɑ f k a
царит	t s a rʲ i t
анархия	a n ɑ r x i j a
ТиВи	t̪ʲ i vʲ i
вещающий	vʲ i ʂ ɑ j u ʂ i j
двадцатисемидециметровом	d v ʌ d t s ʌ t̪ʲ i sʲ i mʲ i d̪ʲ i t s ɨ mʲ i t r ʌ v ʌ m
исключение	ɪ s k lʲ u t̠ʃʲ e n̪ʲ i j ɪ
приватизировать	p rʲ i v ʌ t̪ʲ i zʲ i r ʌ v ʌ t̪ʲ
забудет	z a b u d̪ʲ i t
оказывали	ʌ k ɑ z ɨ v ʌ lʲ ɪ
татали-	t a t ɑ lʲ ɪ
братские	b r ɑ t s kʲ i j ɪ
лицемерия	lʲ i t s ɨ mʲ e rʲ i j a
интриганства	ɪ n t rʲ i ɡ ʌ n s t v a
охлократной	ʌ x l ʌ k r ɑ t n ʌ j
беспечности	bʲ i s pʲ e t̠ʃʲ n ʌ sʲ t̪ʲ ɪ
необходимых	n̪ʲ i ʌ p x ʌ d̪ʲ i m ɨ x
подзаконных	p ʌ d z a k o n n ɨ x
актов	ɑ k t ʌ f
определяющих	ʌ p rʲ i d̪ʲ i lʲ ɑ j u ʂ i x
абь-	ɑ p
учеников	u t̠ʃʲ i n̪ʲ i k o f
хоят	x ʌ j a t
родителей	r ʌ d̪ʲ i t̪ʲ i lʲ i j
существующих	s u ʂ i s t v u j u ʂ i x
заведений	z ʌ vʲ i d̪ʲ e n̪ʲ i j
обязано	ʌ bʲ ɑ z ʌ n ʌ
образоватьные	ʌ b r a z o v ʌ t̪ʲ n ɨ j ɪ
определенном	ʌ p rʲ i d̪ʲ i lʲ e n n ʌ m
активизацию	a k t̪ʲ i vʲ i z ɑ t s ɨ j u
азами	a z ɑ mʲ ɪ
маркетинга	m a r kʲ e t̪ʲ i n ɡ a
руковоство	r u k o v ʌ s t v ʌ
неумение	n̪ʲ i u mʲ e n̪ʲ i j ɪ
низкое	n̪ʲ i s k ʌ j ɪ
потенциального	p ʌ t̪ʲ i n t s ɨ ɑ lʲ n ʌ v ʌ
счествовании	ʂ i s t v ʌ v ɑ n i ɪ
барьер	b ʌ rʲ j e r
уперся	u pʲ e r sʲ ʌ
ибь-	i p
бесчественный	bʲ i ʂ i s t vʲ e n n ɨ j
безобразия	bʲ i z ʌ b r ɑ z i j a
закручивании	z ʌ k r u t̠ʃʲ i v ʌ n̪ʲ i ɪ
наведении	n ʌ vʲ i d̪ʲ e n i ɪ
революционного	rʲ i v ʌ lʲ u t s ɨ o n n ʌ v ʌ
обидела	ʌ bʲ i d̪ʲ i l a
Монголия	m ʌ n ɡ o lʲ i j a
Вьетнам	v j i t n ɑ m
Албания	a l b ɑ n̪ʲ i j a
Глазера	ɡ l a zʲ e r a
новского	n ʌ f s k o v ʌ
удивляет	u d̪ʲ i v lʲ ɑ j i t
баня	b ɑ n̪ʲ ʌ
монтаж	m ʌ n t ɑ ʃˠ
кадровая	k ɑ d r ʌ v ʌ j a
чехарда	t̠ʃʲ i x a r d ɑ
Генштабе	ɡʲ i n ʃˠ t ɑ bʲ i
затеяна	z a t̪ʲ e j a n a
Таджикистан	t ʌ d ʒˠ ɨ kʲ i s t ɑ n
расчлененный	r ʌ ʂ lʲ i n̪ʲ e n n ɨ j
бурями	b u rʲ ʌ mʲ ɪ
увязшая	u vʲ ɑ ʃˠ ʃˠ ʌ j a
сепаратистами	sʲ i p a r ɑ t̪ʲ i s t ʌ mʲ ɪ
смертоносными	s mʲ i r t ʌ n o s n ɨ mʲ ɪ
районами	r a j o n ʌ mʲ ɪ
российска	r ʌ sʲ sʲ i j s k a
отставным	ʌ t s t a v n ɨ m
Павлом	p ɑ v l ʌ m
Грачевым	ɡ r a t̠ʃʲ e v ɨ m
абаронна	a b ɑ r ʌ n n a
фанатик	f a n ɑ t̪ʲ i k
Освальд	o s v ʌ lʲ t
патриот	p ʌ t rʲ i o t
антипатриот	a n t̪ʲ i p ɑ t rʲ i ʌ t
удобной	u d o b n ʌ j
пешкой	pʲ e ʃˠ k ʌ j
позволявшей	p ʌ z v ʌ lʲ ɑ f ʃˠ ɨ j
разыграть	r ʌ z ɨ ɡ r ɑ t̪ʲ
кубинского	k u bʲ i n s k ʌ v ʌ
следа	s lʲ e d a
ребеночек	rʲ i bʲ e n ʌ t̠ʃʲ i k
болел	b ʌ lʲ e l
рахитом	r a x i t ʌ m
приватизационный	p rʲ i v ʌ t̪ʲ i z a t s ɨ ʌ n n ɨ j
отступить	ʌ t s t u pʲ i t̪ʲ
идеалистами	ɪ d̪ʲ i ɑ lʲ i s t ʌ mʲ ɪ
крестоносцем	k rʲ i s t ʌ n o s t s ɨ m
генераль	ɡʲ i n̪ʲ e r ʌ lʲ
Валерэ	v a lʲ e r ɛ
Евневича	j ɪ v n e vʲ i t̠ʃʲ ʌ
принявшего	p rʲ i n̪ʲ ʌ f ʃˠ ɨ v ʌ
подавлении	p ʌ d a v lʲ e n̪ʲ i ɪ
октябрьского	ʌ k t̪ʲ ɑ b rʲ s k ʌ v ʌ
мятежа	mʲ ʌ t̪ʲ i ʒˠ ɑ
локоть	l o k ʌ t̪ʲ
должностного	d ʌ l ʒˠ n ʌ s t n o v ʌ
воспарения	v ʌ s p a rʲ e n̪ʲ i j a
Евневичу	j ɪ v n e vʲ i t̠ʃʲ u
позавидуешь	p ʌ z a vʲ i d u j i ʃˠ
плохим	p l ʌ x i m
никудышным	n̪ʲ i k u d ɨ ʃˠ n ɨ m
настал	n a s t ɑ l
демобилизации	d̪ʲ i m ʌ bʲ i lʲ i z ɑ t s ɨ ɪ
окупаемости	ʌ k u p ɑ j i m ʌ sʲ t̪ʲ ɪ
взяты	v zʲ ɑ t ɨ
потолка	p ʌ t ʌ l k ɑ
вразнос	v r a z n o s
завгаевскую	z ʌ v ɡ a j e f s k u j u
обслуживане	ʌ p s l u ʒˠ ɨ v ʌ n̪ʲ i
поссорить	p ʌ s s o rʲ i t̪ʲ
проследние	p r ʌ s lʲ e d n̪ʲ i j ɪ
надежности	n a d̪ʲ e ʒˠ n ʌ sʲ t̪ʲ ɪ
иноинвесторов	ɪ n ʌ i n vʲ e s t ʌ r ʌ f
сотню	s o t̪ʲ n̪ʲ u
изжившая	ɪ ʒˠ ʒˠ ɨ f ʃˠ ʌ j a
стоившая	s t o i f ʃˠ ʌ j a
несчи-	n̪ʲ e ʂ ɪ
неисчислимых	n̪ʲ i i ʂ i s l i m ɨ x
страданий	s t r a d ɑ n̪ʲ i j
скверно	s k vʲ e r n ʌ
реализованная	rʲ i ʌ lʲ i z o v ʌ n n ʌ j a
выбираю	v ɨ bʲ i r ɑ j u
ответьте	ʌ t vʲ e t̪ʲ t̪ʲ i
недальновидно	n̪ʲ i d a lʲ n o vʲ i d n ʌ
несправедливо	n̪ʲ i s p r ʌ vʲ i d lʲ i v ʌ
отменяется	ʌ t mʲ i n̪ʲ ɑ j i t s ʌ
поменяли	p ʌ mʲ i n̪ʲ ɑ lʲ ɪ
Октябрьского	ʌ k t̪ʲ ɑ b rʲ s k ʌ v ʌ
рэд-	r ɛ t
РОВД	r o f t
Мурманска	m u r m ʌ n s k a
вломились	v l ʌ mʲ i l i sʲ
26го	d v ɑ t t s a t̪ʲ ʃˠ ɛ sʲ t̪ʲ ɡ o
моряка	m ʌ rʲ a k ɑ
назвав	n a z v ɑ f
предъявив	p rʲ i d j a vʲ i f
ордера	ʌ r d̪ʲ e r a
надели	n a d̪ʲ e lʲ ɪ
наручники	n a r u t̠ʃʲ n i kʲ ɪ
увели	u vʲ i lʲ i
изъято	ɪ z j a t ʌ
драгоценные	d r ʌ ɡ ʌ t s ɛ n n ɨ j ɪ
камни	k ɑ m n̪ʲ ɪ
Бирс	bʲ i r s
прерогатива	p rʲ i r ʌ ɡ a t̪ʲ i v a
отойдет	ʌ t ʌ j d̪ʲ e t
Алмазювелирэкспорт	a l m ʌ zʲ u vʲ i l i r ɛ k s p ʌ r t
подчиненной	p ʌ d̪ʲ t̠ʃʲ i n̪ʲ e n n ʌ j
Минфину	mʲ i n fʲ i n u
скольк-	s k o lʲ k
л-	ɛ l
ут	u t
верждения	vʲ i r ʒˠ d̪ʲ e n̪ʲ i j a
достаточн	d ʌ s t ɑ t ʌ t̠ʃʲ n
экономичское	ɛ k ʌ n o mʲ i t̠ʃʲ s k ʌ j ɪ
ЦРУ	t s r u
явствует	j a v s t v u j i t
мафиозные	m ʌ fʲ i o z n ɨ j ɪ
киллеры	kʲ i l l i r ɨ
Гаване	ɡ a v ɑ n̪ʲ i
свойво	s v o j v ʌ
секретарам	sʲ i k rʲ i t ɑ r ʌ m
среднестатистический	s rʲ i d n̪ʲ i s t ʌ t̪ʲ i sʲ t̪ʲ i t̠ʃʲ i s kʲ i j
разборок	r a z b o r ʌ k
внутричеченском	v n u t rʲ i t̠ʃʲ e t̠ʃʲ i n s k ʌ m
диалоге	d̪ʲ i a l o ɡʲ i
посреднической	p ʌ s rʲ e d n̪ʲ i t̠ʃʲ i s k ʌ j
обострения	ʌ b ʌ s t rʲ e n̪ʲ i j a
последовательный	p ʌ s lʲ e d ʌ v ʌ t̪ʲ i lʲ n ɨ j
созда	s o z d a
подвале	p ʌ d v ɑ lʲ i
телевизионной	t̪ʲ i lʲ i vʲ i zʲ i o n n ʌ j
студии	s t u d̪ʲ i ɪ
Останкино	ʌ s t ɑ n kʲ i n ʌ
Валового	v a l o v ʌ v ʌ
Национального	n ʌ t s ɨ ʌ n ɑ lʲ n ʌ v ʌ
Продукта	p r ʌ d u k t a
неэффективные	n̪ʲ i ɛ f fʲ i k t̪ʲ i v n ɨ j ɪ
поручено	p ʌ r u t̠ʃʲ i n ʌ
избрал	ɪ z b r ɑ l
предсавительной	p rʲ i d s a vʲ i t̪ʲ i lʲ n ʌ j
близкого	b lʲ i s k ʌ v ʌ
ньюорлеанским	n̪ʲ j u ʌ r lʲ e ʌ n s kʲ i m
преступным	p rʲ i s t u p n ɨ m
кругам	k r u ɡ ɑ m
запись	z ɑ pʲ i sʲ
скамью	s k a mʲ j u
дано	d a n o
подзащитным	p ʌ d z a ʂ i t n ɨ m
прокуратуру	p r ʌ k u r a t u r u
исполняющего	ɪ s p ʌ lʲ n̪ʲ ɑ j u ʂ i v ʌ
прошлому	p r o ʃˠ l ʌ m u
собуэтию	s ʌ b u ɛ t̪ʲ i j u
покончит	p ʌ k o n t̠ʃʲ i t
духовной	d u x o v n ʌ j
изоляцией	ɪ z ʌ lʲ ɑ t s ɨ j i j
дембель	d̪ʲ e mʲ bʲ i lʲ
лозунг	l o z u n k
сработавший	s r a b o t ʌ f ʃˠ ɨ j
Голосуй	ɡ ʌ l ʌ s u j
кал-	k ɑ l
430	t̠ʃʲ ɪ t ɨ rʲ ɛ s t a t rʲ i t t s ʌ t̪ʲ
лаборатории	l ʌ b ʌ r a t o rʲ i ɪ
ИЭППП	ɪ ɛ p p p
мечтает	mʲ i t̠ʃʲ t ɑ j i t
закрытом	z a k r ɨ t ʌ m
распределителе	r ʌ s p rʲ i d̪ʲ e lʲ i t̪ʲ i lʲ i
среднестатический	s rʲ i d n̪ʲ i s t a t̪ʲ i t̠ʃʲ i s kʲ i j
ковылять	k ʌ v ɨ lʲ ɑ t̪ʲ
особым	ʌ s o b ɨ m
самобытным	s ʌ m ʌ b ɨ t n ɨ m
прышпектом	p r ɨ ʃˠ pʲ e k t ʌ m
колобродить	k ʌ l ʌ b r o d̪ʲ i t̪ʲ
лабиринтам	l ʌ bʲ i rʲ i n t ʌ m
кочкам	k o t̠ʃʲ k ʌ m
болотам	b ʌ l o t ʌ m
ПЕТЕРБУРГ	pʲ i t̪ʲ i r b u r k
принялся	p rʲ i n̪ʲ ʌ l sʲ ʌ
оставался	ʌ s t a v ɑ l sʲ ʌ
мимф-	mʲ i m f
смелых	s mʲ e l ɨ x
проектах	p r ʌ j e k t ʌ x
писанных	pʲ i s ʌ n n ɨ x
ортодоксальными	ʌ r t ʌ d o k s ʌ lʲ n ɨ mʲ ɪ
идеологами	ɪ d̪ʲ i o l ʌ ɡ ʌ mʲ ɪ
тал	t ɑ l
Центризбирком	t s ɨ n t rʲ i z bʲ i r k o m
насмешки	n a s mʲ e ʃˠ kʲ ɪ
избирательным	ɪ z bʲ i r ɑ t̪ʲ i lʲ n ɨ m
правом	p r ɑ v ʌ m
кипящий	kʲ i pʲ ɑ ʂ i j
коллективный	k ʌ l l i k t̪ʲ i v n ɨ j
поправимо	p ʌ p r a vʲ i m ʌ
Списеск	s pʲ i sʲ e s k
посвящен	p ʌ s vʲ a ʂ e n
милицию	mʲ i lʲ i t s ɨ j u
исключильно	ɪ s k lʲ u t̠ʃʲ i lʲ n ʌ
заговоры	z ɑ ɡ ʌ v ʌ r ɨ
грузинска	ɡ r u zʲ i n s k a
забь-	z ɑ p
заб-	z ɑ p
бивший	bʲ i f ʃˠ ɨ j
