Word	IPA transcription
objedovati	o b j e d̪ o v aː t̪ i
Donat	d̪ o n aː t̪
tvrdio	t̪ v r d̪ i o
jezgrovitiji	j e z ɡ r o v i t̪ i j i
suzbijanja	s u z b i j aː ɲ aː
zloupotrebe	z l o u p o t̪ r e b e
droga	d̪ r o ɡ aː
osiguranih	o s i ɡ u r aː n i h
proračanskih	p r o r aː t̪ ʃ aː n s k i h
Zaželjevši	z a ʒ e ʎ e f ʃ i
zadovoljavajući	z a d̪ o v o ʎ aː v a j u t̪ ɕ i
čišćenje	t̪ ʃ i ʃ t̪ ɕ e ɲ e
minskih	m i n s k i h
Vojne	v o j n e
UNTES-a	u n t̪ e s a
završit	z a v r ʃ i t̪
razmještavanja	r a z m j e ʃ t̪ aː v aː ɲ aː
v-	v i
Jozefom	j o z e f o m
Schoupsom	s t̪ s h o u p s o m
financije	f i n aː n t̪ s i j e
HVo-a	x v o a
Zadarsko-kninski	z a d̪ a r s k o k n i n s k i
Prtenjača-	p r t̪ e ɲ aː t̪ ʃ aː
uglednici	u ɡ l e d̪ n i t̪ s i
Bijela	b i j e l aː
njenu	ɲ e n u
završi	z a v r ʃ i
prepreku	p r e p r e k u
suverenih	s u v e r e n i h
priznatim	p r i z n aː t̪ i m
podunavje-	p o d̪ u n aː v j e
privatni	p r i v aː t̪ n i
biznis	b i z n i s
prodavao	p r o d̪ aː v aː o
daske	d̪ a s k e
glačanje	ɡ l a t̪ ʃ aː ɲ e
pretvoriti	p r e t̪ v o r i t̪ i
ljestve	ʎ e s t̪ v e
biznisu	b i z n i s u
popeo	p o p e o
Voće	v o t̪ ɕ e
prodavati	p r o d̪ aː v aː t̪ i
sokove	s o k o v e
Happy	x a p p i
Day	d̪ a j
odnosom	o d̪ n o s o m
dozvolila	d̪ o z v o l i l aː
Ero-	e r o
trudi	t̪ r u d̪ i
zašti-	z a ʃ t̪ i
zaštititi	z a ʃ t̪ i t̪ i t̪ i
potrošača	p o t̪ r o ʃ aː t̪ ʃ aː
zamolbom	z a m o l b o m
svemirskih	s v e m i r s k i h
nagovijestio	n a ɡ o v i j e s t̪ i o
povećano	p o v e t̪ ɕ aː n o
istraživanje	i s t̪ r aː ʒ i v aː ɲ e
Marsa	m a r s aː
studenome	s t̪ u d̪ e n o m e
lansirati	l a n s i r aː t̪ i
robotizirane	r o b o t̪ i z i r aː n e
letjelice	l e t̪ j e l i t̪ s e
vinarije	v i n a r i j e
podruma	p o d̪ r u m aː
Čobanković	t̪ ʃ o b aː ŋ k o v i t̪ ɕ
zatečenim	z a t̪ e t̪ ʃ e n i m
iločke	i l o t̪ ʃ k e
predstojeću	p r e t̪ s t̪ o j e t̪ ɕ u
berbu	b e r b u
ravnoteža	r a v n o t̪ e ʒ aː
ugleda	u ɡ l e d̪ aː
izraza	i z r aː z aː
postignuta	p o s t̪ i ɡ n u t̪ aː
naglaska	n a ɡ l aː s k aː
stavljeno	s t̪ a v l j e n o
komentira	k o m e n t̪ i r aː
uvredljivo	u v r e d̪ ʎ i v o
moraju-	m o r a j u
li-	l i
otrpjeti	o t̪ r p j e t̪ i
kritičnosti	k r i t̪ i t̪ ʃ n o s t̪ i
pristojna	p r i s t̪ o j n aː
žestoka	ʒ e s t̪ o k aː
londonski	l o n d̪ o n s k i
odvje-	o d̪ v j e
Andrew	a n d̪ r e v
naređeno	n a r e d̪ ʑ e n o
smjesta	s m j e s t̪ aː
izvijeste	i z v i j e s t̪ e
opaze	o p aː z e
tragove	t̪ r a ɡ o v e
Uvjeti	u v j e t̪ i
stravični	s t̪ r a v i t̪ ʃ n i
djecom	d̪ j e t̪ s o m
euroatlantskim	e u r o aː t̪ l aː n t̪ s k i m
direktorica	d̪ i r e k t̪ o r i t̪ s aː
Dunja	d̪ u ɲ aː
Konjevod	k o ɲ e v o d̪
pravnom	p r a v n o m
Čolića	t̪ ʃ o l i t̪ ɕ aː
kritizirao	k r i t̪ i z i r aː o
vrhnovni	v r h n o v n i
apitiem	a p i t̪ i e m
ranijeg	r a n i j e ɡ
uzajamnim	u z a j aː m n i m
posjetima	p o s j e t̪ i m aː
Zelju	z e ʎ u
Zelev	z e l e v
Republikoj	r e p u b l i k o j
Westendorpova	v e s t̪ e n d̪ o r p o v aː
Simon	s i m o n
Haselock	x a s e l o t̪ s k
zaposjedanja	z a p o s j e d̪ aː ɲ aː
zatražena	z a t̪ r aː ʒ e n aː
provjera	p r o v j e r aː
zaplijenjen	z a p l i j e ɲ e n
Centru	t̪ s e n t̪ r u
kriminalnim	k r i m i n aː l n i m
zastrašivanje	z a s t̪ r aː ʃ i v aː ɲ e
Ustavnog	u s t̪ aː v n o ɡ
prijedsjednice	p r i j e t̪ s j e d̪ n i t̪ s e
Prihvaćenom	p r i h v aː t̪ ɕ e n o m
uredbom	u r e d̪ b o m
srpanj	s r p a ɲ
klimatskim	k l i m aː t̪ s k i m
neugostoljubiv	n e u ɡ o s t̪ o ʎ u b i v
primitivni	p r i m i t̪ i v n i
oblici	o b l i t̪ s i
jednostačna	j e d̪ n o s t̪ aː t̪ ʃ n aː
nevjerojatnim	n e v j e r o j aː t̪ n i m
okolišu	o k o l i ʃ u
oporaviti	o p o r aː v i t̪ i
pokrene	p o k r e n e
sačuvana	s a t̪ ʃ u v aː n aː
Zadarski	z a d̪ a r s k i
Dunatov	d̪ u n aː t̪ o v
istoimenom	i s t̪ o i m e n o m
arhipelaga	a r h i p e l aː ɡ aː
otkrio	o t̪ k r i o
skulpturu	s k u l p t̪ u r u
akademskog	a k aː d̪ e m s k o ɡ
Vulasa	v u l aː s aː
donosili	d̪ o n o s i l i
zaključci	z a k ʎ u t̪ ʃ t̪ s i
ubrzanih	u b r z aː n i h
dejtonskim	d̪ e j t̪ o n s k i m
otpada	o t̪ p aː d̪ aː
namjenski	n a m j e n s k i
utrošenih	u t̪ r o ʃ e n i h
odvijati	o d̪ v i j aː t̪ i
automatizmom	a u t̪ o m aː t̪ i z m o m
utrošili	u t̪ r o ʃ i l i
otpisani	o t̪ p i s aː n i
konstite-	k o n s t̪ i t̪ e
konstituirajuće	k o n s t̪ i t̪ u i r a j u t̪ ɕ e
konstituirali	k o n s t̪ i t̪ u i r aː l i
nepozvan	n e p o z v aː n
Ratko	r a t̪ k o
Radanov	r a d̪ aː n o v
grubo	ɡ r u b o
uzvikujući	u z v i k u j u t̪ ɕ i
psovke	p s o f k e
uvrede	u v r e d̪ e
Ubojice	u b o j i t̪ s e
dece	d̪ e t̪ s e
Ustaše	u s t̪ aː ʃ e
Finska	f i n s k aː
svekolike	s v e k o l i k e
izvjestili	i z v j e s t̪ i l i
uključ-	u k ʎ u t̪ ʃ
izradbu	i z r aː d̪ b u
planova	p l a n o v aː
Dogovorena	d̪ o ɡ o v o r e n aː
pruge	p r u ɡ e
Ploče-Sarajevo	p l o t̪ ʃ e s a r a j e v o
elektronskog	e l e k t̪ r o n s k o ɡ
plinska	p l i n s k aː
prosto-	p r o s t̪ o
vodocrpilišta	v o d̪ o t̪ s r p i l i ʃ t̪ aː
nikakvi	n i k aː k v i
vođene	v o d̪ ʑ e n e
ambicijom	a m b i t̪ s i j o m
propustile	p r o p u s t̪ i l e
prisustvo	p r i s u s t̪ v o
zauzele	z a u z e l e
najljepšem	n a j ʎ e p ʃ e m
biogradske	b i o ɡ r aː t̪ s k e
rivijere	r i v i j e r e
550	p e t̪ s t̪ o p e d̪ e s e t̪
kućica	k u t̪ ɕ i t̪ s aː
polinezijskom	p o l i n e z i j s k o m
spomenueo	s p o m e n u e o
Spomenuo	s p o m e n u o
odgovore	o d̪ ɡ o v o r e
pristopu	p r i s t̪ o p u
pristupe	p r i s t̪ u p e
Ovogodišnji	o v o ɡ o d̪ i ʃ ɲ i
Intertekstil	i n t̪ e r t̪ e k s t̪ i l
92	d̪ e v e d̪ e s e d̪ d̪ v a
sajma	s a j m aː
Inertekstilu	i n e r t̪ e k s t̪ i l u
tradinciona-	t̪ r a d̪ i n t̪ s i o n aː
tradiciocionalno	t̪ r a d̪ i t̪ s i o t̪ s i o n aː l n o
17.-o	s e d̪ aː m n a i s t̪ o
savjetovanje	s a v j e t̪ o v aː ɲ e
dani	d̪ a n i
posvećeni	p o s v e t̪ ɕ e n i
energiji	e n e r ɡ i j i
odjevnoj	o d̪ j e v n o j
uredbama	u r e d̪ b aː m aː
prestaju	p r e s t̪ a j u
okažnjanjena	o k aː ʒ ɲ aː ɲ e n aː
Kel	k e l
Karlovcu	k a r l o f t̪ s u
završavaju	z a v r ʃ aː v a j u
sedmodnevne	s e d̪ m o d̪ n e v n e
tih-	t̪ i h
417.-e	t̪ ʃ e t̪ i r i s t̪ o s e d̪ aː m n a i s t̪ e
pohodom	p o h o d̪ o m
planinara	p l a n i n a r aː
ekologa	e k o l o ɡ aː
lovaca	l o v aː t̪ s aː
ljubitelja	ʎ u b i t̪ e ʎ aː
šumom	ʃ u m o m
Kozjačom	k o z j aː t̪ ʃ o m
Valja	v a ʎ aː
top	t̪ o p
popriličan	p o p r i l i t̪ ʃ aː n
propust	p r o p u s t̪
Natpisi	n a t̪ p i s i
799.-e	s e d̪ aː m s t̪ o d̪ e v e d̪ e s e d̪ d̪ e v e t̪ e
poruke	p o r u k e
ustvrditi	u s t̪ v r d̪ i t̪ i
belgijskom	b e l ɡ i j s k o m
pozitivnoj	p o z i t̪ i v n o j
aktivnom	a k t̪ i v n o m
prinosu	p r i n o s u
Švedski	ʃ v e t̪ s k i
Crvenim	t̪ s r v e n i m
križom	k r i ʒ o m
federacijom	f e d̪ e r aː t̪ s i j o m
služba	s l u ʒ b aː
primaju	p r i m a j u
smanjenja	s m a ɲ e ɲ aː
tenzija	t̪ e n z i j aː
ubila	u b i l aː
majku	m a j k u
noć	n o t̪ ɕ
popila	p o p i l aː
sedativa	s e d̪ aː t̪ i v aː
Belom	b e l o m
Manastiru	m a n aː s t̪ i r u
Erdutu	e r d̪ u t̪ u
OECD-a	o e d̪ ʑ d̪ a
Švedska	ʃ v e t̪ s k aː
Island	i s l aː n d̪
Danska	d̪ a n s k aː
istovjetnu	i s t̪ o v j e t̪ n u
prakticirati	p r a k t̪ i t̪ s i r aː t̪ i
PIF	p i f
promovirati	p r o m o v i r aː t̪ i
monografije	m o n o ɡ r aː f i j e
lutkarstvo	l u t̪ k a r s t̪ v o
Trideset	t̪ r i d̪ e s e t̪
PIF-a	p i f a
Ti	t̪ i
podatci	p o d̪ aː t̪ t̪ s i
prizivnog	p r i z i v n o ɡ
Foley	f o l e j
glasačkog	ɡ l a s aː t̪ ʃ k o ɡ
zahtjevnog	z a h t̪ j e v n o ɡ
sređivanja	s r e d̪ ʑ i v aː ɲ aː
materijal-	m a t̪ e r i j aː l
kandidatu	k a n d̪ i d̪ aː t̪ u
pokazat	p o k aː z aː t̪
iskrsnuti	i s k r s n u t̪ i
Potvrdili	p o t̪ v r d̪ i l i
podupirati	p o d̪ u p i r aː t̪ i
poljima	p o ʎ i m aː
ulicama	u l i t̪ s aː m aː
Holiday	x o l i d̪ aː j
Inn	i n n
tenkovi	t̪ e ŋ k o v i
helikoptera	x e l i k o p t̪ e r aː
Težište	t̪ e ʒ i ʃ t̪ e
poticanju	p o t̪ i t̪ s aː ɲ u
odobrava	o d̪ o b r aː v aː
Dajemo	d̪ a j e m o
vladinim	v l a d̪ i n i m
nevladinim	n e v l aː d̪ i n i m
Informativnom	i n f o r m aː t̪ i v n o m
matici	m a t̪ i t̪ s i
Osobito	o s o b i t̪ o
kojimas-	k o j i m aː s
sastala	s a s t̪ aː l aː
televizijski	t̪ e l e v i z i j s k i
studio	s t̪ u d̪ i o
prenositi	p r e n o s i t̪ i
paljanske	p a ʎ aː n s k e
međuvladinih	m e d̪ ʑ u v l aː d̪ i n i h
Opći	o p t̪ ɕ i
prijevozu	p r i j e v o z u
poticaju	p o t̪ i t̪ s a j u
svjetlu	s v j e t̪ l u
skorašnjega	s k o r aː ʃ ɲ e ɡ aː
spremno	s p r e m n o
premještanja	p r e m j e ʃ t̪ aː ɲ aː
Veličina	v e l i t̪ ʃ i n aː
otvorenost	o t̪ v o r e n o s t̪
plasiranja	p l a s i r aː ɲ aː
bogati	b o ɡ aː t̪ i
sirovinski	s i r o v i n s k i
poljodjelski	p o ʎ o d̪ j e l s k i
resursi	r e s u r s i
bogatu	b o ɡ aː t̪ u
izvoznu	i z v o z n u
Holbrooke	x o l b r o o k e
tvoraca	t̪ v o r aː t̪ s aː
izjavio-	i z j aː v i o
srijedu-	s r i j e d̪ u
zadovo-	z a d̪ o v o
jačaju	j a t̪ ʃ a j u
privržene	p r i v r ʒ e n e
pomaknute	p o m aː k n u t̪ e
jajačko-mrkonjičkom	j a j aː t̪ ʃ k o m r k o ɲ i t̪ ʃ k o m
bojištu	b o j i ʃ t̪ u
111.-e	s t̪ o j e d̪ aː n a i s t̪ e
domobranske	d̪ o m o b r aː n s k e
pukovnije	p u k o v n i j e
Žepče	ʒ e p t̪ ʃ e
usorske	u s o r s k e
110.-e	s t̪ o d̪ e s e t̪ e
Pierom	p i e r o m
Fassinom	f a s s i n o m
Šaćirbegovićem	ʃ a t̪ ɕ i r b e ɡ o v i t̪ ɕ e m
Koschnickom	k o s t̪ s h n i t̪ s k o m
svjesno	s v j e s n o
razmotrila	r a z m o t̪ r i l aː
odlučne	o d̪ l u t̪ ʃ n e
ustavnim	u s t̪ aː v n i m
tisućljećju	t̪ i s u t̪ ɕ ʎ e t̪ ɕ j u
sretnog	s r e t̪ n o ɡ
susretišta	s u s r e t̪ i ʃ t̪ aː
tokova	t̪ o k o v aː
civilizacijskih	t̪ s i v i l i z aː t̪ s i j s k i h
gibanja	ɡ i b aː ɲ aː
glavi	ɡ l a v i
razorene	r a z o r e n e
Nećemo	n e t̪ ɕ e m o
popustiti	p o p u s t̪ i t̪ i
2525230	d̪ v a m i l i j u n a p e t̪ s t̪ o d̪ v a d̪ e s e t̪ p e t̪ t̪ i s u t̪ ɕ aː d̪ v j e s t̪ o t̪ r i d̪ e s e t̪
obnavlje-	o b n aː v l j e
teritorij	t̪ e r i t̪ o r i j
Ocijenili	o t̪ s i j e n i l i
moram	m o r aː m
hvaljujemo	x v a ʎ u j e m o
realizaciji	r e aː l i z aː t̪ s i j i
povjerenstvom	p o v j e r e n s t̪ v o m
predsjedati	p r e t̪ s j e d̪ aː t̪ i
Serwer	s e r v e r
Trideseti	t̪ r i d̪ e s e t̪ i
jubilarni	j u b i l a r n i
festival	f e s t̪ i v aː l
kazališta	k a z aː l i ʃ t̪ aː
lutaka	l u t̪ aː k aː
nastupit	n a s t̪ u p i t̪
izvesti	i z v e s t̪ i
trideset	t̪ r i d̪ e s e t̪
belgijska	b e l ɡ i j s k aː
aktivnu	a k t̪ i v n u
Drugu	d̪ r u ɡ u
večer	v e t̪ ʃ e r
mogavši	m o ɡ aː f ʃ i
optužila	o p t̪ u ʒ i l aː
ukrala	u k r aː l aː
lijekove	l i j e k o v e
vukovarskoj	v u k o v a r s k o j
Borovu	b o r o v u
Samački	s a m aː t̪ ʃ k i
136	s t̪ o t̪ r i d̪ e s e t̪ ʃ e s t̪
prognani	p r o ɡ n aː n i
uprave-	u p r aː v e
Švedskog	ʃ v e t̪ s k o ɡ
Orn	o r n
korištenjem	k o r i ʃ t̪ e ɲ e m
namjera	n a m j e r aː
Porezi	p o r e z i
cjelinu	t̪ s j e l i n u
pretežno	p r e t̪ e ʒ n o
breme	b r e m e
sadašnju	s a d̪ aː ʃ ɲ u
nosivost	n o s i v o s t̪
raspoloživog	r a s p o l o ʒ i v o ɡ
domaćeg	d̪ o m aː t̪ ɕ e ɡ
Deryckea	d̪ e r j t̪ s k e aː
Frans	f r a n s
Hintjeus	x i n t̪ j e u s
Daele	d̪ a e l e
Thierry	t̪ h i e r r j
Gruben	ɡ r u b e n
izraelskim	i z r aː e l s k i m
pudlica	p u d̪ l i t̪ s aː
tužiti	t̪ u ʒ i t̪ i
dogu	d̪ o ɡ u
nanijela	n a n i j e l aː
ozlijede	o z l i j e d̪ e
onemogućila	o n e m o ɡ u t̪ ɕ i l aː
izađe	i z aː d̪ ʑ e
najljepšu	n a j ʎ e p ʃ u
kuju	k u j u
Šandor	ʃ a n d̪ o r
Jakab	j a k aː b
oživjeti	o ʒ i v j e t̪ i
izvršavanju	i z v r ʃ aː v aː ɲ u
postojeća	p o s t̪ o j e t̪ ɕ aː
ratifikacijom	r a t̪ i f i k aː t̪ s i j o m
stupanja	s t̪ u p aː ɲ aː
sudeljuje-	s u d̪ e ʎ u j e
zaposelelno	z a p o s e l e l n o
industiji	i n d̪ u s t̪ i j i
najvišoj	n a j v i ʃ o j
možete	m o ʒ e t̪ e
najpopularnijih	n a j p o p u l a r n i j i h
Parlament	p a r l aː m e n t̪
Show	s h o v
dpbro	d̪ b b r o
katkad	k a t̪ k aː d̪
telefonom	t̪ e l e f o n o m
Više	v i ʃ e
uključilo	u k ʎ u t̪ ʃ i l o
pješačenja	p j e ʃ aː t̪ ʃ e ɲ aː
stazama	s t̪ a z aː m aː
Kozjače	k o z j aː t̪ ʃ e
prigradskog	p r i ɡ r aː t̪ s k o ɡ
Vučjaka	v u t̪ ʃ j aː k aː
Lovačkog	l o v aː t̪ ʃ k o ɡ
Mokricama	m o k r i t̪ s aː m aː
tranzicije	t̪ r a n z i t̪ s i j e
učinile	u t̪ ʃ i n i l e
priredba	p r i r e d̪ b aː
Zagrebačkog	z a ɡ r e b aː t̪ ʃ k o ɡ
Velesajma	v e l e s a j m aː
proizvo-	p r o i z v o
odjevne	o d̪ j e v n e
kolekcije	k o l e k t̪ s i j e
muške	m u ʃ k e
ženske	ʒ e n s k e
konfekcije	k o n f e k t̪ s i j e
tkanine	t̪ k a n i n e
trikotažu	t̪ r i k o t̪ aː ʒ u
četvornih	t̪ ʃ e t̪ v o r n i h
izložbenog	i z l o ʒ b e n o ɡ
103	s t̪ o t̪ r i
73	s e d̪ aː m d̪ e s e t̪ t̪ r i
inozemna	i n o z e m n aː
sean-	s e aː n
sedamnaest	s e d̪ aː m n aː e s t̪
uživ-	u ʒ i v
strahovanje	s t̪ r a h o v aː ɲ e
otkloniti	o t̪ k l o n i t̪ i
bojazni	b o j aː z n i
kontinenata	k o n t̪ i n e n aː t̪ aː
uložiti	u l o ʒ i t̪ i
Club	t̪ s l u b
Mediterranee	m e d̪ i t̪ e r r aː n e e
Mih-	m i h
Mihela	m i h e l aː
Martinea	m a r t̪ i n e aː
zanimao	z a n i m aː o
okrenuti	o k r e n u t̪ i
odlučnost	o d̪ l u t̪ ʃ n o s t̪
tržišnih	t̪ r ʒ i ʃ n i h
INFOR	i n f o r
stranama	s t̪ r a n aː m aː
dodirne	d̪ o d̪ i r n e
izuzev	i z u z e v
lokal-	l o k aː l
lokacijski	l o k aː t̪ s i j s k i
vladinu	v l a d̪ i n u
UNTAES-u	u n t̪ aː e s u
zapodnu-	z a p o d̪ n u
Istaknula	i s t̪ aː k n u l aː
nacionalna	n a t̪ s i o n aː l n aː
zapovjednike	z a p o v j e d̪ n i k e
-ova	o v aː
Tuzlansko-podrinjske	t̪ u z l aː n s k o p o d̪ r i ɲ s k e
razminirano	r a z m i n i r aː n o
okolica	o k o l i t̪ s aː
Barić	b a r i t̪ ɕ
unutarnjeg	u n u t̪ a r ɲ e ɡ
intenziviraju	i n t̪ e n z i v i r a j u
dodjeljene	d̪ o d̪ j e ʎ e n e
1.-e	j e d̪ aː n e
opozicijom	o p o z i t̪ s i j o m
međunarodnomm	m e d̪ ʑ u n a r o d̪ n o m m
preuzimaju	p r e u z i m a j u
kršenje	k r ʃ e ɲ e
Luigija	l u i ɡ i j aː
Marzarija	m a r z a r i j aː
najaveći	n a j aː v e t̪ ɕ i
INFORM-a	i n f o r m a
razmjestit	r a z m j e s t̪ i t̪
logistar	l o ɡ i s t̪ a r
logistač-	l o ɡ i s t̪ aː t̪ ʃ
logističara	l o ɡ i s t̪ i t̪ ʃ a r aː
senzancionalnim	s e n z aː n t̪ s i o n aː l n i m
pokretačkim	p o k r e t̪ aː t̪ ʃ k i m
planetama	p l a n e t̪ aː m aː
svemiru	s v e m i r u
viši	v i ʃ i
Temeljem	t̪ e m e ʎ e m
izdvoji	i z d̪ v o j i
oštećenih	o ʃ t̪ e t̪ ɕ e n i h
većinskim	v e t̪ ɕ i n s k i m
pučanstvom	p u t̪ ʃ aː n s t̪ v o m
prijepodnevne	p r i j e p o d̪ n e v n e
premetačine	p r e m e t̪ aː t̪ ʃ i n e
uporišta	u p o r i ʃ t̪ aː
količina	k o l i t̪ ʃ i n aː
zaplijenjena	z a p l i j e ɲ e n aː
odvezena	o d̪ v e z e n aː
Jedno	j e d̪ n o
zapadnoeuropskim	z a p aː d̪ n o e u r o p s k i m
boce	b o t̪ s e
etiketama	e t̪ i k e t̪ aː m aː
Vinogradarstva	v i n o ɡ r aː d̪ a r s t̪ v aː
vinarstva	v i n a r s t̪ v aː
propustio	p r o p u s t̪ i o
sleti	s l e t̪ i
praznik	p r a z n i k
nezavisnosti	n e z aː v i s n o s t̪ i
Amerikance	a m e r i k aː n t̪ s e
ovoljetni	o v o ʎ e t̪ n i
filmski	f i l m s k i
hit	x i t̪
zavisnosti	z a v i s n o s t̪ i
zaradio	z a r aː d̪ i o
230	d̪ v j e s t̪ o t̪ r i d̪ e s e t̪
spektaktularnom	s p e k t̪ aː k t̪ u l a r n o m
prikazu	p r i k aː z u
invezije	i n v e z i j e
nekada	n e k aː d̪ aː
Rejnova	r e j n o v aː
podsjetila	p o t̪ s j e t̪ i l aː
zločince	z l o t̪ ʃ i n t̪ s e
spomenula	s p o m e n u l aː
Krajišnikov	k r a j i ʃ n i k o v
tripartitne	t̪ r i p a r t̪ i t̪ n e
odred	o d̪ r e d̪
oči-	o t̪ ʃ i
poslovnog	p o s l o v n o ɡ
belgijskog	b e l ɡ i j s k o ɡ
bataljuna	b a t̪ aː ʎ u n aː
nadgledati	n a d̪ ɡ l e d̪ aː t̪ i
pravodobno	p r a v o d̪ o b n o
istak-	i s t̪ aː k
proizvođač	p r o i z v o d̪ ʑ aː t̪ ʃ
Miljević	m i ʎ e v i t̪ ɕ
urod	u r o d̪
podbacio	p o d̪ b aː t̪ s i o
izuzetna	i z u z e t̪ n aː
Corecki	t̪ s o r e t̪ s k i
unapređenjem	u n aː p r e d̪ ʑ e ɲ e m
streljanu	s t̪ r e ʎ aː n u
Domogajevi	d̪ o m o ɡ a j e v i
strijelci	s t̪ r i j e l t̪ s i
poznatu	p o z n aː t̪ u
posjetitelji	p o s j e t̪ i t̪ e ʎ i
gađati	ɡ a d̪ ʑ aː t̪ i
pucati	p u t̪ s aː t̪ i
mete	m e t̪ e
likom	l i k o m
Slobodana	s l o b o d̪ aː n aː
Miloševića	m i l o ʃ e v i t̪ ɕ aː
Sedam	s e d̪ aː m
zasniva	z a s n i v aː
postotnoj	p o s t̪ o t̪ n o j
građanina	ɡ r a d̪ ʑ aː n i n aː
Sjevernoatlanskom	s j e v e r n o aː t̪ l aː n s k o m
skupštinom	s k u p ʃ t̪ i n o m
prijam	p r i j aː m
poli-	p o l i
NATO-saveza	n a t̪ o s a v e z aː
obvezuje	o b v e z u j e
Radio	r a d̪ i o
Televiziji	t̪ e l e v i z i j i
problematiku	p r o b l e m aː t̪ i k u
nazna-	n a z n aː
naznačnima	n a z n aː t̪ ʃ n i m aː
uklanjanjem	u k l aː ɲ aː ɲ e m
dužne	d̪ u ʒ n e
statusom	s t̪ a t̪ u s o m
odlučivanje	o d̪ l u t̪ ʃ i v aː ɲ e
Zasjedanju	z a s j e d̪ aː ɲ u
Federacijom	f e d̪ e r aː t̪ s i j o m
bosneihercegeom-	b o s n e i h e r t̪ s e ɡ e o m
Pardew	p a r d̪ e v
elektronsko	e l e k t̪ r o n s k o
optičko	o p t̪ i t̪ ʃ k o
izviđanje	i z v i d̪ ʑ aː ɲ e
dovoljni	d̪ o v o ʎ n i
učinkovit	u t̪ ʃ i ŋ k o v i t̪
napomenuto	n a p o m e n u t̪ o
amandmanima	a m aː n d̪ m aː n i m aː
izvornom	i z v o r n o m
izmijenjenom	i z m i j e ɲ e n o m
Cerić	t̪ s e r i t̪ ɕ
UNATEES	u n aː t̪ e e s
lokalna	l o k aː l n aː
ustavnopravnim	u s t̪ aː v n o p r aː v n i m
poretkom	p o r e t̪ k o m
namjenjenih	n a m j e ɲ e n i h
ovisnost	o v i s n o s t̪
Honesej	x o n e s e j
čitavoj	t̪ ʃ i t̪ aː v o j
trilateralne	t̪ r i l aː t̪ e r aː l n e
nagomilalo	n a ɡ o m i l aː l o
osebujnom	o s e b u j n o m
fotožurnalizmu	f o t̪ o ʒ u r n aː l i z m u
modalil-	m o d̪ aː l i l
modalitete	m o d̪ aː l i t̪ e t̪ e
ušle	u ʃ l e
vrijednosni	v r i j e d̪ n o s n i
udjeli	u d̪ j e l i
uvjerili	u v j e r i l i
razmini-	r a z m i n i
ri-	r i
otežano	o t̪ e ʒ aː n o
teren	t̪ e r e n
obrastao	o b r aː s t̪ aː o
visokoj	v i s o k o j
travi	t̪ r a v i
korovu	k o r o v u
načelniku	n a t̪ ʃ e l n i k u
izaslusu	i z aː s l u s u
očtravanja	o t̪ ʃ t̪ r aː v aː ɲ aː
Tek	t̪ e k
Benneton	b e n n e t̪ o n
plo-	p l o
glasao	ɡ l a s aː o
dvojno	d̪ v o j n o
Albanski	a l b aː n s k i
Tirani	t̪ i r aː n i
Williama	v i l l i aː m aː
Perryja	p e r r j j aː
ministre	m i n i s t̪ r e
savršena	s a v r ʃ e n aː
zimu	z i m u
proljeća	p r o ʎ e t̪ ɕ aː
Njegov	ɲ e ɡ o v
vjerojatni	v j e r o j aː t̪ n i
protukandidat	p r o t̪ u k aː n d̪ i d̪ aː t̪
predsjedničkim	p r e t̪ s j e d̪ n i t̪ ʃ k i m
Bob	b o b
Dole	d̪ o l e
napadu	n a p aː d̪ u
Korejski	k o r e j s k i
1953.-e	t̪ i s u t̪ ɕ u d̪ e v e t̪ s t̪ o p e d̪ e s e t̪ t̪ r i e
8100	o s aː m t̪ i s u t̪ ɕ aː s t̪ o
amerikanaca	a m e r i k aː n aː t̪ s aː
Duje	d̪ u j e
prisustvovali	p r i s u s t̪ v o v aː l i
misi	m i s i
pomoćni	p o m o t̪ ɕ n i
Splitsko-makarske	s p l i t̪ s k o m a k a r s k e
nadbiskupije	n a d̪ b i s k u p i j e
Barišić	b a r i ʃ i t̪ ɕ
izbijaju	i z b i j a j u
privatne	p r i v aː t̪ n e
Glumina	ɡ l u m i n aː
Kreditna	k r e d̪ i t̪ n aː
socijalistički	s o t̪ s i j aː l i s t̪ i t̪ ʃ k i
bankarski	b a ŋ k a r s k i
mastodonti	m a s t̪ o d̪ o n t̪ i
začelju	z a t̪ ʃ e ʎ u
teškom	t̪ e ʃ k o m
očaja	o t̪ ʃ a j aː
napasti	n a p aː s t̪ i
Južnu	j u ʒ n u
Koreju	k o r e j u
upustiti	u p u s t̪ i t̪ i
izgubio	i z ɡ u b i o
izginuti	i z ɡ i n u t̪ i
mnogo-	m n o ɡ o
37000	t̪ r i d̪ e s e t̪ s e d̪ aː m t̪ i s u t̪ ɕ aː
stacionairanih	s t̪ a t̪ s i o n aː i r aː n i h
zavoda	z a v o d̪ aː
statistiku	s t̪ a t̪ i s t̪ i k u
industrijska	i n d̪ u s t̪ r i j s k aː
0,6	n u l aː ʃ e s t̪
trgovačkih	t̪ r ɡ o v aː t̪ ʃ k i h
dimenzije	d̪ i m e n z i j e
pojačanju	p o j aː t̪ ʃ aː ɲ u
Konstituirajućom	k o n s t̪ i t̪ u i r a j u t̪ ɕ o m
potvrđivanjem	p o t̪ v r d̪ ʑ i v aː ɲ e m
Malog	m a l o ɡ
