Word	IPA transcription
PSA	p s a
přistoupí	p r̝ i s t o u p iː
Renault	r ɛ n a u l t
šedi	ʃ ɛ ɟ i
poláčkových	p o l aː t ʃ k o v iː x
ilustrují	i l u s t r u j iː
osobitou	o s o b i t o u
realistickou	r ɛ a l i s t i t s k o u
formuloval	f o r m u l o v a l
vymýšlet	v i m iː ʃ l ɛ t
nezodpovídáme	n ɛ z o t p o v iː d aː m ɛ
pravost	p r a v o s t
církevní	t s iː r k ɛ v ɲ iː
uvažovali	u v a ʒ o v a l i
opčních	o p t ʃ ɲ iː x
poukázek	p o u k aː z ɛ k
čerpajícího	t ʃ ɛ r p a j iː t s iː ɦ o
ultrazvukových	u l t r a z v u k o v iː x
kmitů	k m i t uː
poukazováním	p o u k a z o v aː ɲ iː m
počkali	p o t ʃ k a l i
mistryně	m i s t r i ɲ ɛ
jedí	j ɛ ɟ iː
pijí	p i j iː
kouří	k o u r̝ iː
vypovídací	v i p o v iː d a t s iː
dosáhneme	d o s aː ɦ n ɛ m ɛ
Specializované	s p ɛ t s i a l i z o v a n ɛː
Cestovní	t s ɛ s t o v ɲ iː
jelcinovo	j ɛ l t s i n o v o
nefiguruje	n ɛ f i ɡ u r u j ɛ
Žadatel	ʒ a d a t ɛ l
územnímu	uː z ɛ m ɲ iː m u
Karlovarského	k a r l o v a r s k ɛː ɦ o
Crystalex	t s r i s t a l ɛ k s
Unionu	u n i o n u
Vertexu	v ɛ r t ɛ k s u
Mé	m ɛː
maloprodejců	m a l o p r o d ɛ ɪ t s uː
Propadliště	p r o p a d l i ʃ c ɛ
obležená	o b l ɛ ʒ ɛ n aː
zahlcení	z a ɦ l̩ t s ɛ ɲ iː
Export	ɛ k s p o r t
rentabilitu	r ɛ n t a b i l i t u
kováč	k o v aː t ʃ
samostatnosti	s a m o s t a t n o s c i
usmíření	u s m iː r̝ ɛ ɲ iː
výtvarníci	v iː t v a r ɲ iː t s i
textaři	t ɛ k s t a r̝ i
inspiraci	i n s p i r a t s i
prostudování-	p r o s t u d o v aː ɲ iː
reprodukovat	r ɛ p r o d u k o v a t
Farský	f a r s k iː
neželezné	n ɛ ʒ ɛ l ɛ z n ɛː
bižuterii	b i ʒ u t ɛ r i j i
prášcích	p r aː ʃ t s iː x
literárním	l i t ɛ r aː r ɲ iː m
borkovce	b o r k o f t s ɛ
správcové	s p r aː f t s o v ɛː
pestrosti	p ɛ s t r o s c i
podstatnosti	p o t s t a t n o s c i
přezíravě	p r̝ ɛ z iː r a v j ɛ
brány	b r aː n i
kostelník	k o s t ɛ l ɲ iː k
dobiaš	d o b i a ʃ
áčka	aː t ʃ k a
spekulativním	s p ɛ k u l a t i v ɲ iː m
pokorou	p o k o r o u
příslušící	p r̝ iː s l u ʃ iː t s iː
nesou	n ɛ s o u
operami	o p ɛ r a m i
Charakterizujte	x a r a k t ɛ r i z u j t ɛ
skutkovou	s k u t k o v o u
nekalé	n ɛ k a l ɛː
borkovcova	b o r k o f t s o v a
odosobnění	o d o s o b ɲ ɛ ɲ iː
velkoodběratelů	v ɛ l k o o d b j ɛ r a t ɛ l uː
montovány	m o n t o v aː n i
přemohli	p r̝ ɛ m o ɦ l i
zápach	z aː p a x
posvátné	p o s v aː t n ɛː
obřady	o b r̝ a d i
světlý	s v j ɛ t l iː
neprodejný	n ɛ p r o d ɛ ɪ n iː
moči	m o t ʃ i
měchýři	m ɲ ɛ x iː r̝ i
infekci	i n f ɛ k t s i
nevyprázdněný	n ɛ v i p r aː z d ɲ ɛ n iː
horních	ɦ o r ɲ iː x
močových	m o t ʃ o v iː x
neviděla	n ɛ v i ɟ ɛ l a
čečence	t ʃ ɛ t ʃ ɛ n t s ɛ
dravý	d r a v iː
italy	i t a l i
proudily	p r o u ɟ i l i
davy	d a v i
koutů	k o u t uː
Neumíme	n ɛ u m iː m ɛ
Vycházíme	v i x aː z iː m ɛ
povinnen	p o v i n ɛ n
přijíždí	p r̝ i j iː ʒ ɟ iː
lokálka	l o k aː l k a
nárazu	n aː r a z u
hráz	ɦ r aː s
bouři	b o u r̝ i
maltská	m a l t s k aː
hongkongská	ɦ o ŋ k k o ŋ k s k aː
loď	l o c
světelských	s v j ɛ t ɛ l s k iː x
sklárnách	s k l aː r n aː x
baucha	b a u x a
chagall	x a ɡ a l
polští	p o l ʃ c iː
ukrajinští	u k r a j i n ʃ c iː
šmída	ʃ m iː d a
zaměstnáni	z a m ɲ ɛ s t n aː ɲ i
rukodělných	r u k o ɟ ɛ l n iː x
uměleckých	u m ɲ ɛ l ɛ t s k iː x
užitkové	u ʒ i t k o v ɛː
rizikových	r i z i k o v iː x
věštírnou	v j ɛ ʃ c iː r n o u
loutkárnou	l o u t k aː r n o u
pojí	p o j iː
genetické	ɡ ɛ n ɛ t i t s k ɛː
neodešli	n ɛ o d ɛ ʃ l i
nováčci	n o v aː t ʃ t s i
německými	ɲ ɛ m ɛ t s k iː m i
prosadili	p r o s a ɟ i l i
neupravovala	n ɛ u p r a v o v a l a
upravena	u p r a v ɛ n a
normě	n o r m ɲ ɛ
energičtěji	ɛ n ɛ r ɡ i t ʃ c ɛ j i
průhledněji	p r uː ɦ l ɛ d ɲ ɛ j i
rámce	r aː m t s ɛ
obecným	o b ɛ t s n iː m
zájmům	z aː j m uː m
rámců	r aː m t s uː
obtížnou	o p c iː ʒ n o u
nepřátelé	n ɛ p r̝ aː t ɛ l ɛː
finálovém	f i n aː l o v ɛː m
vyklepnou	v i k l ɛ p n o u
áčko	aː t ʃ k o
Systém	s i s t ɛː m
osvojí	o s v o j iː
vyrovnanosti	v i r o v n a n o s c i
rozhodnosti	r o s ɦ o d n o s c i
spisovatele	s p i s o v a t ɛ l ɛ
ripellina	r i p ɛ l i n a
nemocný	n ɛ m o t s n iː
rázná	r aː z n aː
dráhová	d r aː ɦ o v aː
cyklistika	t s i k l i s t i k a
vzhůru	f s ɦ uː r u
Investujte	i n v ɛ s t u j t ɛ
spravovaných	s p r a v o v a n iː x
pragorealu	p r a ɡ o r ɛ a l u
lokálních	l o k aː l ɲ iː x
blokovou	b l o k o v o u
vyrazily	v i r a z i l i
zasněžených	z a s ɲ ɛ ʒ ɛ n iː x
parků	p a r k uː
sarajeva	s a r a j ɛ v a
sáněmi	s aː ɲ ɛ m i
souvislou	s o u v i s l o u
přítomnost	p r̝ iː t o m n o s t
Využívá	v i u ʒ iː v aː
solidetu	s o l i d ɛ t u
reflektuje	r ɛ f l ɛ k t u j ɛ
krizovém	k r i z o v ɛː m
dopracovala	d o p r a t s o v a l a
milionům	m i l i o n uː m
Janem	j a n ɛ m
Zudou	z u d o u
odpověděl	o t p o v j ɛ ɟ ɛ l
neslyšel	n ɛ s l i ʃ ɛ l
ubral	u b r a l
hollywoodskou	ɦ o l i v o o t s k o u
marilyn	m a r i l i n
ztrátová	s t r aː t o v aː
Brzy	b r̩ z i
rukojetí	r u k o j ɛ c iː
pracujete	p r a t s u j ɛ t ɛ
plynem	p l i n ɛ m
řídítkách	r̝ iː ɟ iː t k aː x
senovážná	s ɛ n o v aː ʒ n aː
opomenutých	o p o m ɛ n u t iː x
Část	t ʃ aː s t
uspořádala	u s p o r̝ aː d a l a
podhoubí	p o t ɦ o u b iː
rozrůstat	r o z r uː s t a t
dlužníky	d l u ʒ ɲ iː k i
veletržním	v ɛ l ɛ t r̩ ʒ ɲ iː m
městem	m ɲ ɛ s t ɛ m
Struktura	s t r u k t u r a
zručnosti	z r u t ʃ n o s c i
zaujímat	z a u j iː m a t
PRIVATIZACE	p r i v a t i z a t s ɛ
opustí	o p u s c iː
sdružením	z d r u ʒ ɛ ɲ iː m
vyššího	v i ʃ ʃ iː ɦ o
nespěchejte	n ɛ s p j ɛ x ɛ ɪ t ɛ
tělo	c ɛ l o
odpočalo	o t p o t ʃ a l o
tréninkem	t r ɛː n i ŋ k ɛ m
motorce	m o t o r t s ɛ
soupeři	s o u p ɛ r̝ i
přírůstek	p r̝ iː r uː s t ɛ k
vyvezly	v i v ɛ z l i
výhled	v iː ɦ l ɛ t
osvědčila	o s v j ɛ t t ʃ i l a
intenzitu	i n t ɛ n z i t u
Košťál	k o ʃ c aː l
odřezává	o d r̝ ɛ z aː v aː
pozemcích	p o z ɛ m t s iː x
hospodaří	ɦ o s p o d a r̝ iː
nemístný	n ɛ m iː s t n iː
konzervatismus	k o n z ɛ r v a t i s m u s
materiálům	m a t ɛ r i aː l uː m
postupům	p o s t u p uː m
připomínce	p r̝ i p o m iː n t s ɛ
kaktus	k a k t u s
týkala	t iː k a l a
místenek	m iː s t ɛ n ɛ k
sdělujeme	z ɟ ɛ l u j ɛ m ɛ
dvanáctihodinovou	d v a n aː t s c i ɦ o ɟ i n o v o u
přáním	p r̝ aː ɲ iː m
vlastníka	v l a s t ɲ iː k a
nejasné	n ɛ j a s n ɛː
Telecomu	t ɛ l ɛ t s o m u
zadlužena	z a d l u ʒ ɛ n a
použita	p o u ʒ i t a
mnohý	m n o ɦ iː
vyučováním	v i u t ʃ o v aː ɲ iː m
psal	p s a l
lavici	l a v i t s i
zesnulým	z ɛ s n u l iː m
básníkem	b aː s ɲ iː k ɛ m
linhartem	l i n ɦ a r t ɛ m
exotický	ɛ ɡ z o t i t s k iː
dobrodružný	d o b r o d r u ʒ n iː
old	o l t
sleemeysh	s l ɛ ɛ m ɛ i s x
aneb	a n ɛ p
krčma	k r̩ t ʃ m a
pralese	p r a l ɛ s ɛ
vystudovat	v i s t u d o v a t
automechanik	a u t o m ɛ x a n i k
autoopravář	a u t o o p r a v aː r̝
vivaldiho	v i v a l ɟ i ɦ o
monteverdiho	m o n t ɛ v ɛ r ɟ i ɦ o
caldaru	k a l d a r u
leasingový	l ɛ a s i ŋ ɡ o v iː
odebrat	o d ɛ b r a t
prodávajícími	p r o d aː v a j iː t s iː m i
Vysavač	v i s a v a t ʃ
matčině	m a t t ʃ i ɲ ɛ
bránil	b r aː ɲ i l
Nikoliv	ɲ i k o l i v
zaručené	z a r u t ʃ ɛ n ɛː
nevýrazný	n ɛ v iː r a z n iː
lucemburčan	l u t s ɛ m b u r t ʃ a n
prominentních	p r o m i n ɛ n t ɲ iː x
zásadního	z aː s a d ɲ iː ɦ o
nenamítal	n ɛ n a m iː t a l
shodnout	s ɦ o d n o u t
pexeso	p ɛ k s ɛ s o
doprovodným	d o p r o v o d n iː m
sešitem	s ɛ ʃ i t ɛ m
cvičeními	t s v i t ʃ ɛ ɲ iː m i
nenásilnou	n ɛ n aː s i l n o u
jazykům	j a z i k uː m
tvořilo	t v o r̝ i l o
vyčleněno	v i t ʃ l ɛ ɲ ɛ n o
zbývalo	z b iː v a l o
stovkařů	s t o f k a r̝ uː
gólů	ɡ oː l uː
uvážil	u v aː ʒ i l
odstřelil	o t s t r̝ ɛ l i l
eskadře	ɛ s k a d r̝ ɛ
nepřátelských	n ɛ p r̝ aː t ɛ l s k iː x
pancéřů	p a n t s ɛː r̝ uː
vyučující	v i u t ʃ u j iː t s iː
diskety	d i s k ɛ t i
postupují	p o s t u p u j iː
konvenční	k o n v ɛ n t ʃ ɲ iː
privatizovaných	p r i v a t i z o v a n iː x
pragmatického	p r a ɡ m a t i t s k ɛː ɦ o
velkovývařovnu	v ɛ l k o v iː v a r̝ o v n u
Běžné	b j ɛ ʒ n ɛː
strhnout	s t r̩ ɦ n o u t
odůvodněnou	o d uː v o d ɲ ɛ n o u
jídelního	j iː d ɛ l ɲ iː ɦ o
krájení	k r aː j ɛ ɲ iː
oblíbeným	o b l iː b ɛ n iː m
žánrům	ʒ aː n r uː m
životopisy	ʒ i v o t o p i s i
Perspektivy	p ɛ r s p ɛ k t i v i
častého	t ʃ a s t ɛː ɦ o
močení	m o t ʃ ɛ ɲ iː
nevyspí	n ɛ v i s p iː
nechodí	n ɛ x o ɟ iː
kin	k i n
divadel	ɟ i v a d ɛ l
nesportují	n ɛ s p o r t u j iː
zalepené	z a l ɛ p ɛ n ɛː
zapečetěné	z a p ɛ t ʃ ɛ c ɛ n ɛː
obálce	o b aː l t s ɛ
odnáší	o d n aː ʃ iː
vytrácí	v i t r aː t s iː
místostarosty	m iː s t o s t a r o s t i
hojdara	ɦ o j d a r a
založilo	z a l o ʒ i l o
ukazovat	u k a z o v a t
hojdar	ɦ o j d a r
složitostí	s l o ʒ i t o s c iː
zkoušeného	s k o u ʃ ɛ n ɛː ɦ o
zavinil	z a v i ɲ i l
smíchání	s m iː x aː ɲ iː
směsí	s m ɲ ɛ s iː
krůty	k r uː t i
hromadný	ɦ r o m a d n iː
úhyn	uː ɦ i n
neplodnost	n ɛ p l o d n o s t
chovající	x o v a j iː t s iː
samic	s a m i t s
delorsovi	d ɛ l o r s o v i
desetileté	d ɛ s ɛ c i l ɛ t ɛː
zmnohonásobit	z m n o ɦ o n aː s o b i t
Prostějov	p r o s c ɛ j o v
zabalit	z a b a l i t
výkonného	v iː k o n ɛː ɦ o
simulační	s i m u l a t ʃ ɲ iː
simulátory	s i m u l aː t o r i
omlouvat	o m l o u v a t
vymlouvat	v i m l o u v a t
nepovedlo	n ɛ p o v ɛ d l o
zpozdit	s p o z ɟ i t
příjezd	p r̝ iː j ɛ s t
sušárna	s u ʃ aː r n a
panelovém	p a n ɛ l o v ɛː m
písařů	p iː s a r̝ uː
republikových	r ɛ p u b l i k o v iː x
reprezentovat	r ɛ p r ɛ z ɛ n t o v a t
obnovená	o b n o v ɛ n aː
ozvučená	o z v u t ʃ ɛ n aː
jánošík	j aː n o ʃ iː k
hercem	ɦ ɛ r t s ɛ m
theodorem	t ɦ ɛ o d o r ɛ m
pištěkem	p i ʃ c ɛ k ɛ m
výtečně	v iː t ɛ t ʃ ɲ ɛ
osvědčil	o s v j ɛ t t ʃ i l
Varset	v a r s ɛ t
Kvalifikovaná	k v a l i f i k o v a n aː
naprostým	n a p r o s t iː m
zjednodušením	z j ɛ d n o d u ʃ ɛ ɲ iː m
důsledkům	d uː s l ɛ t k uː m
asociálním	a s o t s i aː l ɲ iː m
Závada	z aː v a d a
dobrotivý	d o b r o c i v iː
chrání	x r aː ɲ iː
transplantována	t r a n s p l a n t o v aː n a
dřeň	d r̝ ɛ ɲ
leukémii	l ɛ u k ɛː m i j i
troše	t r o ʃ ɛ
vyšetřovat	v i ʃ ɛ t r̝ o v a t
inzerentům	i n z ɛ r ɛ n t uː m
bernard	b ɛ r n a r t
nahrává	n a ɦ r aː v aː
zdůvodnili	z d uː v o d ɲ i l i
Obrazový	o b r a z o v iː
jídelníček	j iː d ɛ l ɲ iː t ʃ ɛ k
oceňují	o t s ɛ ɲ u j iː
zabloudí-	z a b l o u ɟ iː
obsluhujících	o p s l u ɦ u j iː t s iː x
jazykem	j a z i k ɛ m
nepromyšlená	n ɛ p r o m i ʃ l ɛ n aː
pracující	p r a t s u j iː t s iː
touha	t o u ɦ a
vyřadit	v i r̝ a ɟ i t
branou	b r a n o u
odborářských	o d b o r aː r̝ s k iː x
okresů	o k r ɛ s uː
nevyužité	n ɛ v i u ʒ i t ɛː
vypomůže	v i p o m uː ʒ ɛ
sezonní	s ɛ z o ɲ iː
posilování	p o s i l o v aː ɲ iː
úcty	uː t s t i
zákonu	z aː k o n u
aplikují	a p l i k u j iː
neřekl	n ɛ r̝ ɛ k l̩
odhlasovala	o t ɦ l a s o v a l a
malawiské	m a l a v i s k ɛː
blantyre	b l a n t i r ɛ
vypukly	v i p u k l i
malawi	m a l a v i
oznámily	o z n aː m i l i
kamuzu	k a m u z u
banda	b a n d a
věnující	v j ɛ n u j iː t s iː
ruskou	r u s k o u
Vyplněnou	v i p l̩ ɲ ɛ n o u
firemním	f i r ɛ m ɲ iː m
profilem	p r o f i l ɛ m
15.	p a t n aː t s t
1994	c i s iː d ʒ d ɛ v j ɛ t s ɛ d d ɛ v a d ɛ s aː t t ʃ t i r̝ i
Phoeba	p ɦ o ɛ b a
pelé	p ɛ l ɛː
prostého	p r o s t ɛː ɦ o
Santal	s a n t a l
renovaci	r ɛ n o v a t s i
měkkého	m ɲ ɛ k ɛː ɦ o
replik	r ɛ p l i k
jednorázový	j ɛ d n o r aː z o v iː
výdaj	v iː d a j
lišily	l i ʃ i l i
držme	d r̩ ʒ m ɛ
zaznělo	z a z ɲ ɛ l o
projedná	p r o j ɛ d n aː
Českomoravský	t ʃ ɛ s k o m o r a f s k iː
pomocnou	p o m o t s n o u
komisaři	k o m i s a r̝ i
výpovědi	v iː p o v j ɛ ɟ i
poznámkami	p o z n aː m k a m i
zákonodárného	z aː k o n o d aː r n ɛː ɦ o
nerozpustitelného	n ɛ r o s p u s c i t ɛ l n ɛː ɦ o
nenapadl	n ɛ n a p a d l̩
teploty	t ɛ p l o t i
poklesly	p o k l ɛ s l i
nulou	n u l o u
výzdobě	v iː z d o b j ɛ
modelové	m o d ɛ l o v ɛː
danému	d a n ɛː m u
vyhovují	v i ɦ o v u j iː
dotazován	d o t a z o v aː n
léčil	l ɛː t ʃ i l
léčím	l ɛː t ʃ iː m
podrobil	p o d r o b i l
AIDS	a i t s
podívejte	p o ɟ iː v ɛ ɪ t ɛ
nepsal	n ɛ p s a l
jubileu	j u b i l ɛ u
pořádajícího	p o r̝ aː d a j iː t s iː ɦ o
finalovém	f i n a l o v ɛː m
vítanou	v iː t a n o u
Pravomoc	p r a v o m o t s
bytovému	b i t o v ɛː m u
zrodil	z r o ɟ i l
slováky	s l o v aː k i
doufejme	d o u f ɛ ɪ m ɛ
vyhýbat	v i ɦ iː b a t
experimentům	ɛ k s p ɛ r i m ɛ n t uː m
občanských	o p t ʃ a n s k iː x
nařízení	n a r̝ iː z ɛ ɲ iː
pytlík	p i t l iː k
vyfoukl	v i f o u k l̩
otráveni	o t r aː v ɛ ɲ i
židlí	ʒ i d l iː
obdobu	o b d o b u
poláčkově	p o l aː t ʃ k o v j ɛ
katalogy	k a t a l o ɡ i
světlém	s v j ɛ t l ɛː m
obdélníku	o b d ɛː l ɲ iː k u
seznámili	s ɛ z n aː m i l i
malostranské	m a l o s t r a n s k ɛː
doprovázet	d o p r o v aː z ɛ t
mediální	m ɛ d i aː l ɲ iː
odstartování	o t s t a r t o v aː ɲ iː
slabšího	s l a p ʃ iː ɦ o
silnějšímu	s i l ɲ ɛ j ʃ iː m u
sfinga	s f i ŋ ɡ a
odolnost	o d o l n o s t
nedělal	n ɛ ɟ ɛ l a l
köln	k ɛː l n
statické	s t a t i t s k ɛː
bratislavskému	b r a c i s l a f s k ɛː m u
sme	s m ɛ
slobodníka	s l o b o d ɲ iː k a
restů	r ɛ s t uː
narůstal	n a r uː s t a l
obyčejných	o b i t ʃ ɛ ɪ n iː x
bída	b iː d a
výtopnu	v iː t o p n u
risk	r i s k
objektivních	o b j ɛ k t i v ɲ iː x
nezkreslených	n ɛ s k r ɛ s l ɛ n iː x
pohrozila	p o ɦ r o z i l a
likvidací	l i k v i d a t s iː
poutačů	p o u t a t ʃ uː
nabízejících	n a b iː z ɛ j iː t s iː x
nesoustředila	n ɛ s o u s t r̝ ɛ ɟ i l a
nějakého	ɲ ɛ j a k ɛː ɦ o
stipendia	s t i p ɛ n d i a
nezvládl	n ɛ z v l aː d l̩
uvažujeme	u v a ʒ u j ɛ m ɛ
specializuje	s p ɛ t s i a l i z u j ɛ
adres	a d r ɛ s
uchazeče	u x a z ɛ t ʃ ɛ
ucházet	u x aː z ɛ t
definitivním	d ɛ f i n i t i v ɲ iː m
zvykáme	z v i k aː m ɛ
topnou	t o p n o u
vyklopíme	v i k l o p iː m ɛ
uživatelé	u ʒ i v a t ɛ l ɛː
absorbovat	a p s o r b o v a t
Pes	p ɛ s
nestřeženém	n ɛ s t r̝ ɛ ʒ ɛ n ɛː m
roztrhal	r o s t r̩ ɦ a l
luxusní	l u k s u s ɲ iː
moravčíkova	m o r a f t ʃ iː k o v a
zasloužilých	z a s l o u ʒ i l iː x
separatistů	s ɛ p a r a t i s t uː
připomínala	p r̝ i p o m iː n a l a
postpubertálního	p o s t p u b ɛ r t aː l ɲ iː ɦ o
mladíka	m l a ɟ iː k a
dvoutýdenní	d v o u t iː d ɛ ɲ iː
DIN	ɟ i n
únor	uː n o r
bildungswerk	b i l d u ŋ k s v ɛ r k
sächsischen	s ɛ x s i s x ɛ n
wirtschaft	v i r t s x a f t
ostudně	o s t u d ɲ ɛ
potkávám	p o t k aː v aː m
přičetl	p r̝ i t ʃ ɛ t l̩
slušnost	s l u ʃ n o s t
taktéž	t a k t ɛː ʃ
gentlemana	ɡ ɛ n t l ɛ m a n a
zapomínat	z a p o m iː n a t
poláčkovou	p o l aː t ʃ k o v o u
zmenšuje	z m ɛ n ʃ u j ɛ
rozdány	r o z d aː n i
oceněny	o t s ɛ ɲ ɛ n i
kancléřskému	k a n t s l ɛː r̝ s k ɛː m u
prezidentskému	p r ɛ z i d ɛ n t s k ɛː m u
mečiarovi	m ɛ t ʃ i a r o v i
vysněnou	v i s ɲ ɛ n o u
realizovat	r ɛ a l i z o v a t
zkrachoval	s k r a x o v a l
Uvítáme	u v iː t aː m ɛ
setkali	s ɛ t k a l i
mateřského	m a t ɛ r̝ s k ɛː ɦ o
helsinky	ɦ ɛ l s i ŋ k i
osudové	o s u d o v ɛː
Limitní	l i m i t ɲ iː
placen	p l a t s ɛ n
postoupit	p o s t o u p i t
črta	t ʃ r̩ t a
rezignovali	r ɛ z i ɡ n o v a l i
herečka	ɦ ɛ r ɛ t ʃ k a
galatíková	ɡ a l a c iː k o v aː
kliment	k l i m ɛ n t
šoltés	ʃ o l t ɛː s
topné	t o p n ɛː
jednopokojový	j ɛ d n o p o k o j o v iː
dvoupokojový	d v o u p o k o j o v iː
třípokojový	t r̝ iː p o k o j o v iː
Firmám	f i r m aː m
seznámí	s ɛ z n aː m iː
dojdou	d o j d o u
zprostředkujeme	s p r o s t r̝ ɛ t k u j ɛ m ɛ
uchazečem	u x a z ɛ t ʃ ɛ m
energetiku	ɛ n ɛ r ɡ ɛ t i k u
elektronické	ɛ l ɛ k t r o n i t s k ɛː
slibu	s l i b u
Stánek	s t aː n ɛ k
scéna	s t s ɛː n a
andělského	a n ɟ ɛ l s k ɛː ɦ o
hradu	ɦ r a d u
zmrzlý	z m r̩ z l iː
oblečený	o b l ɛ t ʃ ɛ n iː
lehkém	l ɛ ɦ k ɛː m
běžněji	b j ɛ ʒ ɲ ɛ j i
nepovšimnuto	n ɛ p o f ʃ i m n u t o
nepodlehl	n ɛ p o d l ɛ ɦ l̩
tlakům	t l a k uː m
pokutě	p o k u c ɛ
nevalná	n ɛ v a l n aː
svobodnější	s v o b o d ɲ ɛ j ʃ iː
neohrožovala	n ɛ o ɦ r o ʒ o v a l a
pevná	p ɛ v n aː
respektovaná	r ɛ s p ɛ k t o v a n aː
proudí	p r o u ɟ iː
Plošina	p l o ʃ i n a
vodícím	v o ɟ iː t s iː m
schodiště	s x o ɟ i ʃ c ɛ
běžnému	b j ɛ ʒ n ɛː m u
posouzeny	p o s o u z ɛ n i
MH	ɛ m ɦ aː
informovány	i n f o r m o v aː n i
volkera	v o l k ɛ r a
rüheho	r i ɦ ɛ ɦ o
Nejjednodušší	n ɛ ɪ j ɛ d n o d u ʃ ʃ iː
zkoumaná	s k o u m a n aː
rozdílnost	r o z ɟ iː l n o s t
výdělků	v iː ɟ ɛ l k uː
nerovnost	n ɛ r o v n o s t
dávala	d aː v a l a
úvaze	uː v a z ɛ
prozatímní	p r o z a c iː m ɲ iː
odvyknout	o d v i k n o u t
vezmou	v ɛ z m o u
zjistíme	z j i s c iː m ɛ
výbušná	v iː b u ʃ n aː
oslabit	o s l a b i t
skauta	s k a u t a
institucionálně	i n s t i t u t s i o n aː l ɲ ɛ
nezávislým	n ɛ z aː v i s l iː m
zastupitelství	z a s t u p i t ɛ l s t v iː
příchozím	p r̝ iː x o z iː m
prohlídka	p r o ɦ l iː t k a
příjemnou	p r̝ iː j ɛ m n o u
studujících	s t u d u j iː t s iː x
pohříchu	p o ɦ r̝ iː x u
hýbat	ɦ iː b a t
dramaturgického	d r a m a t u r ɡ i t s k ɛː ɦ o
sledovanosti	s l ɛ d o v a n o s c i
jakubova	j a k u b o v a
odborářský	o d b o r aː r̝ s k iː
výdobytek	v iː d o b i t ɛ k
napáchal	n a p aː x a l
škod	ʃ k o t
odstraněna	o t s t r a ɲ ɛ n a
závažná	z aː v a ʒ n aː
závada-	z aː v a d a
neúměrná	n ɛ uː m ɲ ɛ r n aː
příbrami	p r̝ iː b r a m i
rokycanska	r o k i t s a n s k a
lekcí	l ɛ k t s iː
chlapec	x l a p ɛ t s
rostla-	r o s t l a
prodanýcch	p r o d a n iː t s x
jednotek-	j ɛ d n o t ɛ k
Motivací	m o t i v a t s iː
multimédium	m u l t i m ɛː d i u m
audio	a u d i o
věrný	v j ɛ r n iː
smyslů	s m i s l uː
ujasnit	u j a s ɲ i t
exportuje	ɛ k s p o r t u j ɛ
Kredo	k r ɛ d o
ovládání	o v l aː d aː ɲ iː
jarního	j a r ɲ iː ɦ o
letního	l ɛ t ɲ iː ɦ o
vraštiak	v r a ʃ c i a k
nesestavila	n ɛ s ɛ s t a v i l a
neobeslala	n ɛ o b ɛ s l a l a
pařížský	p a r̝ iː ʃ s k iː
Objevil	o b j ɛ v i l
programátory	p r o ɡ r a m aː t o r i
uchýlil	u x iː l i l
klidného	k l i d n ɛː ɦ o
uzávěrka	u z aː v j ɛ r k a
pětičlenná	p j ɛ c i t ʃ l ɛ n aː
porota	p o r o t a
stárnutí	s t aː r n u c iː
provozů	p r o v o z uː
Kaučuku	k a u t ʃ u k u
Kralupy	k r a l u p i
vyhradila	v i ɦ r a ɟ i l a
Bohužel	b o ɦ u ʒ ɛ l
neodpovědnost	n ɛ o t p o v j ɛ d n o s t
krmiv	k r̩ m i v
nejedlý	n ɛ j ɛ d l iː
udávat	u d aː v a t
proléváním	p r o l ɛː v aː ɲ iː m
mike	m i k ɛ
mccurry	m t s t s u r i
úplné	uː p l̩ n ɛː
nepřekračuje	n ɛ p r̝ ɛ k r a t ʃ u j ɛ
přihlašovatel	p r̝ i ɦ l a ʃ o v a t ɛ l
nostalgie	n o s t a l ɡ i j ɛ
odsouzených	o t s o u z ɛ n iː x
způsobilo	s p uː s o b i l o
postihování	p o s c i ɦ o v aː ɲ iː
absolvovat	a p s o l v o v a t
přesnostní	p r̝ ɛ s n o s t ɲ iː
klavírista	k l a v iː r i s t a
přeskakuje	p r̝ ɛ s k a k u j ɛ
tiráži	c i r aː ʒ i
neuvážené	n ɛ u v aː ʒ ɛ n ɛː
exportem	ɛ k s p o r t ɛ m
přílivem	p r̝ iː l i v ɛ m
snižováním	s ɲ i ʒ o v aː ɲ iː m
Vím	v iː m
spoustě	s p o u s c ɛ
nezískali	n ɛ z iː s k a l i
furiantskými	f u r i a n t s k iː m i
Zvažme	z v a ʒ m ɛ
luxování	l u k s o v aː ɲ iː
globálního	ɡ l o b aː l ɲ iː ɦ o
těsné	c ɛ s n ɛː
stomatologickou	s t o m a t o l o ɡ i t s k o u
leasingová	l ɛ a s i ŋ ɡ o v aː
vstupenky	f s t u p ɛ ŋ k i
získám	z iː s k aː m
Řídil	r̝ iː ɟ i l
kanonýrů	k a n o n iː r uː
nepočítají	n ɛ p o t ʃ iː t a j iː
asijských	a s i j s k iː x
úspěchů	uː s p j ɛ x uː
slovní	s l o v ɲ iː
zásobě	z aː s o b j ɛ
tématických	t ɛː m a t i t s k iː x
okruhů	o k r u ɦ uː
vybylo	v i b i l o
Klady	k l a d i
zápory	z aː p o r i
táži	t aː ʒ i
kovovýroby	k o v o v iː r o b i
nestálo	n ɛ s t aː l o
vzpomínal	f s p o m iː n a l
zatěžují	z a c ɛ ʒ u j iː
obtížnější	o p c iː ʒ ɲ ɛ j ʃ iː
nedoložené	n ɛ d o l o ʒ ɛ n ɛː
