Word	IPA transcription
theoretischen	t eː oː r eː t ɪ ʃ ə n
Ausschweifungen	a ʊ s ʃ v a ɪ f ʊ ŋ ə n
Rechtfertigungen	r ɛ ç t f ɛ ʀ t ɪ ɡ ʊ ŋ ə n
Geburtstag	ɡ ə b ʊ ɐ t s t aː k
aufzuhalten	a ʊ f t s uː h a l t ə n
herbeitelefoniert	h ɛ ʀ b a ɪ t eː l eː f oː n iː ʀ t
Dienstzimmer	d iː n s t t s ɪ m ɛ
Bürgerpartei	b ʏ ʀ ɡ ɛ p a ʀ t a ɪ
Bonnern	b ɔ n ɛ n
entwürdigenden	ɛ n t v ʏ ʀ d ɪ ɡ ə n d ə n
Szenen	s t s eː n ə n
vollzählig	f ɔ l t s ɛː l ɪ ç
Absicherung	a p z ɪ ç ə r ʊ ŋ
Pflegerisikos	p f l eː ɡ eː r iː z iː k oː s
Genehmigung	ɡ ə n eː m ɪ ɡ ʊ ŋ
Prüfungsordnungen	p r yː f ʊ ŋ s ɔ ʀ d n ʊ ŋ ə n
entfällt	ɛ n t f ɛ l t
Rektors	r ɛ k t oː ʀ s
Landesverband	l a n d ə s f ɛ ʀ b a n t
Kabinettsmitglied	k a b iː n ɛ t s m ɪ t ɡ l iː t
Ausländer-	a ʊ s l ɛ n d ɛ
Zuwanderungsfragen	t s uː v a n d eː r ʊ ŋ s f r aː ɡ ə n
Wahlkämpfen	v aː l k ɛ m p f ə n
Bürgerschaftsgesetzes	b ʏ ʀ ɡ ɛ ʃ a f t s ɡ eː z ɛ t s ə s
Verbreitung	f ɛ ʀ b r a ɪ t ʊ ŋ
Herren	h ɛ r ə n
Inkrafttreten	ɪ n k r a f t ʀ ə t ə n
irrationalen	ɪ r a t s ɪ oː n aː l ə n
Umwelt-	ʊ m v ɛ l t
Naturschutzes	n aː t uː ʀ ʃ ʊ t s ə s
Bebauungspläne	b ə b a ʊ ʊ ŋ s p l ɛː n ə
Baugenehmigungen	b a ʊ ɡ ə n eː m ɪ ɡ ʊ ŋ ə n
Mutterparteien	m ʊ t ɛ p a ʀ t a ɪ ə n
Panafrikanisten	p a n a f r iː k a n ɪ s t ə n
Lehrerinnen	l eː r eː r ɪ n ə n
Teilzeitbasis	t a ɪ l t s a ɪ t b a z ɪ s
Asylfrage	a z ʏ l f r aː ɡ ə
überlegener	yː b ɛ l eː ɡ ə n ɛ
Selbstdisziplin	z ɛ l p s t d ɪ s t s ɪ p l iː n
Volkswirtschaft	f ɔ l k s v ɪ ʀ t ʃ a f t
Stabilisierung	ʃ t a b iː l iː z iː r ʊ ŋ
Sakrileg	z a k r iː l eː k
andeutet	a n d ɔ ɪ t ə t
Industriebetriebe	ɪ n d ʊ s t ʀ iː b ɛ t ʀ iː b ə
UN-Techniker	uː ɛ n t ɛ ç n iː k ɛ
beschädigte	b ə ʃ ɛː d ɪ ç t ə
Versorgungsnetz	f ɛ ʀ z ɔ ʀ ɡ ʊ ŋ s n ɛ t s
reparieren	r eː p a r iː r ə n
zehnjähriger	t s eː n j ɛː r ɪ ɡ ɛ
verschlissen	f ɛ ʀ ʃ l ɪ s ə n
dasteht	d a ʃ t eː t
seltensten	z ɛ l t ə n s t ə n
Gegenbesuch	ɡ eː ɡ ə n b ə z uː x
nachprüfen	n a x p r yː f ə n
Endabnehmer	ɛ n d a b n eː m ɛ
Gegenkandidaten	ɡ eː ɡ ə n k a n d iː d aː t ə n
Mordkommission	m ɔ ʀ t k ɔ m ɪ s j oː n
Familienbudget	f a m iː l ɪ ə n b ʊ d ɡ ə t
Besorgnis	b ə z ɔ ʀ ɡ n ɪ s
Drei-Millionen-Grenze	d r a ɪ m ɪ l j oː n ə n ɡ r ɛ n t s ə
Moschee	m ɔ ʃ eː
halb	h a l p
leer	l eː ʀ
besuchten	b ə z uː x t ə n
Sonntagsmesse	z ɔ n t a k s m ɛ s ə
Weichbild	v a ɪ ç b ɪ l t
abgestritten	a p ɡ ə ʃ t ʀ ɪ t ə n
Mehrfach-Identitäten	m eː ʀ f a x iː d ə n t iː t ɛː t ə n
69,4	n ɔ ɪ n ʊ n t z ɛ ç t s ɪ ç f iː ʀ
Benennung	b ə n ɛ n ʊ ŋ
Nachfolgers	n a x f ɔ l ɡ ɛ s
entspannt	ɛ n t ʃ p a n t
lauschen	l a ʊ ʃ ə n
bracher	b r a x ɛ
Napolitano	n a p oː l iː t aː n oː
abgestoßene	a p ɡ ə ʃ t oː s ə n ə
Jacken	j a k ə n
gestopfte	ɡ ə ʃ t ɔ p f t ə
Strumpfhosen	ʃ t ʀ ʊ m p f h oː z ə n
älteren	ɛ l t ə r ə n
Geschwistern	ɡ ə ʃ v ɪ s t ɛ n
umso	ʊ m z oː
gewönnen	ɡ ə v œ n ə n
nachgeben	n a x ɡ eː b ə n
Terrortaten	t ɛ r ɔ ʀ t aː t ə n
Hilfszusagen	h ɪ l f s t s uː z aː ɡ ə n
Verwaltungsbehörde	f ɛ ʀ v a l t ʊ ŋ s b ə h œ ʀ d ə
Landesamt	l a n d ə s a m t
Asylangelegenheiten	a z yː l a ŋ ə l eː ɡ ə n h a ɪ t ə n
Aufstands	a ʊ f ʃ t a n t s
Ghetto	ɡ ɛ t oː
lädierte	l ɛː d iː ʀ t ə
Gesamtpartei	ɡ ə z a m t p a ʀ t a ɪ
polieren	p oː l iː r ə n
Bauphase	b a ʊ f aː z ə
Biermann	b iː ʀ m a n
Hans-Jochen	h aː n s j ɔ x ə n
dankbar	d a ŋ k b aː ʀ
Kommissionsarbeit	k ɔ m ɪ s ɪ oː n z a ʀ b a ɪ t
kauft	k a ʊ f t
Mittagszeit	m ɪ t a k s t s a ɪ t
Abfallbranche	a p f a l b r a n ç ə
gerüchteweise	ɡ ə r ʏ ç t eː v a ɪ z ə
Verbania	f ɛ ʀ b a n iː aː
klingt	k l ɪ ŋ t
Optimismus	ɔ p t iː m ɪ s m ʊ s
ausstrahlen	a ʊ s ʃ t ʀ aː l ə n
Finanzministers	f iː n a n t s m iː n ɪ s t ɛ s
Herstellerfirma	h ɛ ʀ ʃ t ɛ l ɛ f ɪ ʀ m aː
Sparsamkeit	ʃ p a ʀ z aː m k a ɪ t
Beitrittsverhandlungen	b a ɪ t ʀ ɪ t s f ɛ h a n d l ʊ ŋ ə n
deutsch-polnischen	d ɔ ɪ t ʃ p ɔ l n ɪ ʃ ə n
zurückgegangen	t s uː r ʏ k ɡ ə ɡ a ŋ ə n
zweitbeste	t s v a ɪ t b ə s t ə
Übertragung	yː b ɛ t ʀ a ɡ ʊ ŋ
Antragstellung	a n t ʀ a k ʃ t ɛ l ʊ ŋ
scheußliches	ʃ ɔ ɪ s l ɪ ç ə s
Hauptprogrammziel	h a ʊ p t p r oː ɡ r a m t s iː l
orientierungslos	oː r ɪ ɛ n t iː r ʊ ŋ s l oː s
Soares	z oː aː r ə s
Anrufung	a n r uː f ʊ ŋ
Fundament	f ʊ n d a m ɛ n t
überlastet	yː b ɛ l a s t ə t
beispiellose	b a ɪ ʃ p iː l oː z ə
Einzelrepubliken	a ɪ n t s ɛ l r eː p uː b l iː k ə n
Kanzlergewand	k a n t s l ɛ ɡ eː v a n t
unbequem	ʊ n b ə k v eː m
Fundamente	f ʊ n d a m ɛ n t ə
Kellergewölbe	k ɛ l ɛ ɡ eː v œ l b ə
Außenmauern	a ʊ s ə n m a ʊ ɛ n
Neonazi	n eː oː n a t s iː
Grenzübergang	ɡ r ɛ n t s yː b ɛ ɡ a ŋ
nicht-öffentlichen	n ɪ ç t œ f ə n t l ɪ ç ə n
Tötungsvorsatz	t øː t ʊ ŋ s f oː ʀ z a t s
nachzuweisen	n a x t s uː v a ɪ z ə n
Jahreshälfte	j aː r ɛ s h ɛ l f t ə
gestandene	ɡ ə ʃ t a n d ə n ə
Ausstrahlung	a ʊ s ʃ t ʀ aː l ʊ ŋ
Aufträgen	a ʊ f t ʀ ɛː ɡ ə n
bergauf	b ɛ ʀ ɡ a ʊ f
Lichtblick	l ɪ ç t b l ɪ k
vorgaukelt	f oː ʀ ɡ a ʊ k ə l t
NS-Zeit	ɛ n ɛ s t s a ɪ t
Auslandsseelsorge	a ʊ s l a n t s eː l z ɔ ʀ ɡ ə
machtpolitischen	m a x t p oː l iː t ɪ ʃ ə n
Auslandsdeutschtums	a ʊ s l a n t s d ɔ ɪ t ʃ t uː m s
Ortes	ɔ ʀ t ə s
rauschgiftsüchtige	r a ʊ ʃ ɡ ɪ f t z ʏ ç t ɪ ɡ ə
gelangte	ɡ ə l a ŋ t ə
täusche	t ɔ ɪ ʃ ə
Konservierung	k ɔ n z ɛ ʀ v iː r ʊ ŋ
schwache	ʃ v a x ə
optischen	ɔ p t ɪ ʃ ə n
Beobachters	b ə oː b a x t ɛ s
Gille	ɡ ɪ l ə
entbinden	ɛ n t b ɪ n d ə n
solidarisch	z oː l iː d a r ɪ ʃ
anmutet	a n m uː t ə t
Arbeitsplatzverluste	a ʀ b a ɪ t s p l a t s f ɛ l ʊ s t ə
Nothelfer	n ɔ t h ɛ l f ɛ
entschiedener	ɛ n t ʃ iː d ə n ɛ
stärkerem	ʃ t ɛ ʀ k ə r ə m
begleite	b ə ɡ l a ɪ t ə
Landespolitikers	l a n d ə s p oː l iː t iː k ɛ s
Bundeswehr-Debatte	b ʊ n d ə s v eː ʀ d eː b a t ə
Dritteln	d r ɪ t ə l n
rumänischer	r uː m ɛː n ɪ ʃ ɛ
Moldauer	m ɔ l d a ʊ ɛ
Behördensprecher	b ə h œ ʀ d ə n ʃ p r ɛ ç ɛ
ärmeren	ɛ ʀ m ə r ə n
Bevölkerungsschichten	b ə f œ l k eː r ʊ ŋ s ç ɪ ç t ə n
Minderwertigkeitsgefühle	m ɪ n d ɛ v ɛ ʀ t ɪ ç k a ɪ t s ɡ eː f yː l ə
elementare	eː l eː m ə n t aː r ə
Künste	k yː n s t ə
Nachbildung	n a x b ɪ l d ʊ ŋ
erfolgversprechend	ɛ ʀ f ɔ l ɡ f ɛ ʃ p r ɛ ç ə n t
Betriebsrat	b ə t ʀ iː p s r aː t
unbekanntermaßen	ʊ n b ə k a n t ɛ m aː s ə n
Versammlungen	f ɛ ʀ z a m l ʊ ŋ ə n
auffordern	a ʊ f f ɔ ʀ d ɛ n
Grenzveränderungen	ɡ r ɛ n t s f eː r ɛ n d ə r ʊ ŋ ə n
zuzulassen	t s uː t s uː l a s ə n
angehen	a n ɡ eː ə n
Haschrausch	h a ʃ r a ʊ ʃ
Igittigitt	iː ɡ ɪ t ɪ ɡ ɪ t
lamentiert	l a m ə n t iː ʀ t
Garmisch	ɡ a ʀ m ɪ ʃ
erfreute	ɛ ʀ f r ɔ ɪ t ə
triftigen	t ʀ ɪ f t ɪ ɡ ə n
abzulehnen	a p t s uː l eː n ə n
UN-Generalsekretär	uː ɛ n ɡ eː n ɛ r a l z ɛ k r eː t ɛː ʀ
Empfänger	ɛ m p f ɛ ŋ ɛ
Ausgleichsmeßzahl	a ʊ s ɡ l a ɪ k s m ɛ s t s aː l
Finanzkraft-Meßzahl	f iː n a n t s k r a f t m ɛ s t s aː l
Spannung	ʃ p a n ʊ ŋ
Wechselkurssystem	v ɛ k s ə l k ʊ ɐ s z ʏ s t eː m
auszunützen	a ʊ s t s uː n ʏ t s ə n
Kriegsminister	k r iː k s m iː n ɪ s t ɛ
Kroate	k r oː aː t ə
Aufwendungen	a ʊ f v ɛ n d ʊ ŋ ə n
getrost	ɡ ə t ʀ ɔ s t
Verzichts	f ɛ ʀ t s ɪ ç t s
eingängig	a ɪ n ɡ ɛ ŋ ɪ ç
näherzukommen	n ɛː ɛ t s uː k ɔ m ə n
nachzudenken	n a x t s uː d ɛ ŋ k ə n
Amtsperiode	a m t s p eː r ɪ oː d ə
Hilden	h ɪ l d ə n
Venlo	v ɛ n l oː
Besitzstand	b ə z ɪ t s s t a n t
Juli-Wetter	j uː l iː v ɛ t ɛ
nahtlos	n aː t l oː s
Optionen	ɔ p t s ɪ oː n ə n
Passivität	p a s iː v iː t ɛː t
verengen	f ɛ ʀ ɛ ŋ ə n
Gebäuden	ɡ ə b ɔ ɪ d ə n
Ernteverluste	ɛ ʀ n t eː f ɛ l ʊ s t ə
Zeitzeugen	t s a ɪ t t s ɔ ɪ ɡ ə n
befragen	b ə f r aː ɡ ə n
Kontext	k ɔ n t ɛ k s t
Solidarpakt-Ergebnis	z oː l iː d a ʀ p a k t ɛ ʀ ɡ eː b n ɪ s
letztendlich	l ɛ t s t ə n t l ɪ ç
feststehende	f ɛ s t ʃ t eː ə n d ə
Rheinhausen	r a ɪ n h a ʊ z ə n
vakant	v a k a n t
kümmerten	k ʏ m ɛ t ə n
DDR-Behörden	d eː d eː ɛ ʀ b ə h œ ʀ d ə n
Sozietät	z oː t s iː t ɛː t
DED	d eː t
Anzeigengeschäft	a n t s a ɪ ɡ ə n ɡ ɛ ʃ ɛ f t
anfällig	a n f ɛ l ɪ ç
Militär-	m iː l iː t ɛː ʀ
Ersatzdienst	ɛ ʀ z a t s d iː n s t
rächt	r ɛ ç t
Nationalpartei	n a t s ɪ oː n a l p a ʀ t a ɪ
strömten	ʃ t ʀ œ m t ə n
farbige	f a ʀ b ɪ ɡ ə
traurig	t ʀ a ʊ r ɪ ç
G-7-Ländern	ɡ eː z iː b ə n l ɛ n d ɛ n
Impfungen	ɪ m p f ʊ ŋ ə n
Manubos	m a n uː b oː s
Ureinwohner	uː r a ɪ n v oː n ɛ
vorzuführen	f oː ʀ t s uː f yː r ə n
schwimmerische	ʃ v ɪ m ə r ɪ ʃ ə
Ausnahmetalent	a ʊ s n aː m eː t a l ɛ n t
Ausnahmefall	a ʊ s n aː m eː f a l
Lunte	l ʊ n t ə
Pulverfaß	p ʊ l f ɛ f aː s
Luke	l uː k ə
dreht	d r eː t
Prüfungsamt	p r yː f ʊ ŋ s a m t
entschloß	ɛ n t ʃ l oː s
abzusagen	a p t s uː z aː ɡ ə n
weltweiten	v ɛ l t v a ɪ t ə n
Migrationsbewegungen	m ɪ ɡ r a t s ɪ oː n s b eː v eː ɡ ʊ ŋ ə n
Fußvolk	f ʊ s f ɔ l k
verwirrt	f ɛ ʀ v ɪ ʀ t
Erinnerungen	ɛ ʀ ɪ n ə r ʊ ŋ ə n
Glücksmomente	ɡ l ʏ k s m oː m ɛ n t ə
ausgesagt	a ʊ s ɡ ə z aː k t
intervenieren	ɪ n t ɛ v eː n iː r ə n
Wirtschaftshilfe	v ɪ ʀ t ʃ a f t s h ɪ l f ə
baden-württembergischen	b aː d ə n v ʏ ʀ t ɛ m b ɛ ɡ ɪ ʃ ə n
Repnik	r ɛ p n iː k
Delegationsleiter	d eː l eː ɡ a t s ɪ oː n s l a ɪ t ɛ
Boras	b oː r aː s
Izetbegovic	iː t s ɛ t b eː ɡ oː v iː k
Irma	ɪ ʀ m aː
Lohn	l oː n
karge	k a ʀ ɡ ə
FNR	ɛ f ɛ n ɛ ʀ
Wiedergutmachung	v iː d ɛ ɡ ʊ t m a x ʊ ŋ
Rettungsschiffe	r ɛ t ʊ ŋ s ç ɪ f ə
schlimmsten	ʃ l ɪ m s t ə n
ununterbrochenen	ʊ n ʊ n t ɛ b r ɔ x ə n ə n
Höhlenzeichnungen	h øː l ə n t s a ɪ ç n ʊ ŋ ə n
Christus	k r ɪ s t ʊ s
Alicante	a l iː k a n t ə
Abschlag	a p ʃ l aː k
Tarifvereinbarung	t a r ɪ f f eː r a ɪ n b a r ʊ ŋ
Gorzel	ɡ ɔ ʀ t s ə l
kopfwiegend	k ɔ p f v iː ɡ ə n t
Existenzsorgen	ɛ k s ɪ s t ɛ n t s z ɔ ʀ ɡ ə n
nominiert	n oː m iː n iː ʀ t
Ankauf	a n k a ʊ f
Relikte	r eː l ɪ k t ə
Fettaktion	f ɛ t a k t s ɪ oː n
spirituelle	ʃ p iː r iː t uː ɛ l ə
Verjüngung	f ɛ ʀ j ʏ ŋ ʊ ŋ
nachvollziehen	n a x f ɔ l t s iː ə n
Gesamtdarstellung	ɡ ə z a m t d a ʀ ʃ t ɛ l ʊ ŋ
nationalsozialistischer	n a t s ɪ oː n a l z oː t s iː a l ɪ s t ɪ ʃ ɛ
Feder	f eː d ɛ
Historikers	h ɪ s t oː r iː k ɛ s
Bloch	b l ɔ x
exzellenten	ɛ k s t s ə l ɛ n t ə n
Kenners	k ɛ n ɛ s
halbstaatliche	h a l p s t aː t l ɪ ç ə
Tageszeitung	t a ɡ ɛ s t s a ɪ t ʊ ŋ
giftigen	ɡ ɪ f t ɪ ɡ ə n
Pilzen	p ɪ l t s ə n
breitet	b r a ɪ t ə t
Masseninfektion	m a s eː n ɪ n f ɛ k t s ɪ oː n
schleicht	ʃ l a ɪ ç t
empor	ɛ m p oː ʀ
abtritt	a p t ʀ ɪ t
Vakuum	v a k uː ʊ m
Indios	ɪ n d ɪ oː s
Kulturen	k ʊ l t uː r ə n
rücksichtsvoll	r ʏ k s ɪ ç t s f ɔ l
Gebühr	ɡ ə b yː ʀ
Landvolk	l a n t f ɔ l k
Trinkwasserquelle	t ʀ ɪ ŋ k v a s ɛ k v ɛ l ə
UNDP	ʊ n t p
472	f iː ʀ h ʊ n d ɛ t t s v a ɪ ʊ n t z iː p t s ɪ ç
496	f iː ʀ h ʊ n d ɛ t z ɛ k s ʊ n t n ɔ ɪ n t s ɪ ç
Landesparteitages	l a n d ə s p a ʀ t a ɪ t aː ɡ ə s
Unglaubwürdigkeit	ʊ n ɡ l a ʊ b v ʏ ʀ d ɪ ç k a ɪ t
Begleitung	b ə ɡ l a ɪ t ʊ ŋ
Gefängnisseelsorgers	ɡ ə f ɛ ŋ n ɪ s eː l z ɔ ʀ ɡ ɛ s
bemängelte	b ə m ɛ ŋ ə l t ə
Nichtparlamentariern	n ɪ ç t p a ʀ l a m ə n t a r iː ʀ n
Bergungsmannschaften	b ɛ ʀ ɡ ʊ ŋ s m a n ʃ a f t ə n
Einbruch	a ɪ n b r ʊ x
Dunkelheit	d ʊ n k ə l h a ɪ t
Unglücksort	ʊ n ɡ l ʏ k s ɔ ʀ t
ANC-Anhänger	aː ɛ n s eː a n h ɛ ŋ ɛ
Türke	t ʏ ʀ k ə
Vertrauensabstimmung	f ɛ ʀ t ʀ a ʊ ə n z a p s t ɪ m ʊ ŋ
339	d r a ɪ h ʊ n d ɛ t n ɔ ɪ n ʊ n t d r a ɪ s ɪ ç
299	t s v a ɪ h ʊ n d ɛ t n ɔ ɪ n ʊ n t n ɔ ɪ n t s ɪ ç
Verkehrsflugzeugs	f ɛ ʀ k eː ʀ s f l ʊ k t s ɔ ɪ k s
Anden	a n d ə n
Kernland	k ɛ ʀ n l a n t
tiefsten	t iː f s t ə n
Drosselung	d r ɔ s ə l ʊ ŋ
Öllieferungen	œ l iː f ə r ʊ ŋ ə n
Jahrestags	j aː r ɛ s t aː k s
siegreichen	z iː ɡ r a ɪ ç ə n
Kursker	k ʊ ɐ s k ɛ
südrussische	z ʏ d r ʊ s ɪ ʃ ə
Orjol	ɔ ʀ j oː l
Hauptstadtpolitiker	h a ʊ p t ʃ t a t p oː l iː t iː k ɛ
einzuklagen	a ɪ n t s uː k l aː ɡ ə n
jedermann	j eː d ɛ m a n
ergäben	ɛ ʀ ɡ ɛː b ə n
bewältigt	b ə v ɛ l t ɪ ç t
Massenarbeitslosigkeit	m a s ə n a ʀ b a ɪ t s l oː z ɪ ç k a ɪ t
Vorgesprächen	f oː ʀ ɡ ə ʃ p r ɛ ç ə n
beteiligte	b ə t a ɪ l ɪ ç t ə
entschwand	ɛ n t ʃ v a n t
ungefährdet	ʊ n ɡ ə f ɛː ʀ d ə t
Tagesbesten	t a ɡ ə s b ə s t ə n
rangeln	r a ŋ ə l n
portugiesischen	p ɔ ʀ t uː ɡ iː z ɪ ʃ ə n
Fallstricke	f a l s t ʀ ɪ k ə
Querschläge	k v ɛ ʀ ʃ l ɛː ɡ ə
parieren	p a r iː r ə n
Deputiertenwahlen	d eː p uː t iː ʀ t ə n v aː l ə n
gedenke	ɡ ə d ɛ ŋ k ə
Arbeitseifer	a ʀ b a ɪ t z a ɪ f ɛ
Rechtschaffenheit	r ɛ ç t ʃ a f ɛ n h a ɪ t
Südstaatler	z ʏ t s t aː t l ɛ
Gespenst	ɡ ə ʃ p ɛ n s t
Bühne	b yː n ə
Ann	a n
hausen	h a ʊ z ə n
Kanalrohren	k a n a l r oː r ə n
Betriebshöfen	b ə t ʀ iː p s h øː f ə n
Fundamenten	f ʊ n d a m ɛ n t ə n
Istanbuls	ɪ s t a n b uː l s
Straßenzüge	ʃ t ʀ a s ə n t s yː ɡ ə
iranischer	iː r a n ɪ ʃ ɛ
EG-Direktwahlaktes	eː ɡ eː d iː r ɛ k t v aː l a k t ə s
ratifizieren	r a t iː f iː t s iː r ə n
Fundort	f ʊ n d ɔ ʀ t
Leichname	l a ɪ ç n aː m ə
Europawahl	ɔ ɪ oː p a v aː l
Tabuisierung	t a b uː iː z iː r ʊ ŋ
Orthodoxie	ɔ ʀ t oː d ɔ k s iː
operierende	oː p eː r iː r ə n d ə
strecken	ʃ t ʀ ɛ k ə n
merkt	m ɛ ʀ k t
Rettungsfahrzeugen	r ɛ t ʊ ŋ s f aː ʀ t s ɔ ɪ ɡ ə n
Pakts	p a k t s
wählt	v ɛː l t
anzudenken	a n t s uː d ɛ ŋ k ə n
hinfort	h ɪ n f ɔ ʀ t
gedenken	ɡ ə d ɛ ŋ k ə n
gleichaltrige	ɡ l a ɪ ç a l t ʀ ɪ ɡ ə
alternative	a l t ɛ n a t iː v ə
Föderalismus	f øː d eː r a l ɪ s m ʊ s
Spaltpilz	ʃ p a l t p ɪ l t s
wuchere	v ʊ x ə r ə
Militärpolizist	m iː l iː t ɛ ʀ p oː l iː t s ɪ s t
Rentenversicherung	r ɛ n t ə n f ɛ ʀ z ɪ ç ə r ʊ ŋ
Wahlsieg	v aː l z iː k
Gefangener	ɡ ə f a ŋ ə n ɛ
Kleidern	k l a ɪ d ɛ n
Besuchern	b ə z uː x ɛ n
geschmuggelt	ɡ ə ʃ m ʊ ɡ ə l t
Taifune	t a ɪ f uː n ə
abdeckten	a p d ɛ k t ə n
Verweis	f ɛ ʀ v a ɪ s
lenkte	l ɛ ŋ k t ə
Windräder	v ɪ n d r ɛː d ɛ
spaltet	ʃ p a l t ə t
Rechtfertigungslehre	r ɛ ç t f ɛ ʀ t ɪ ɡ ʊ ŋ s l eː r ə
Kirchentrennung	k ɪ ʀ ç ə n t ʀ ɛ n ʊ ŋ
Sakramente	z a k r a m ɛ n t ə
angolanischer	a n ɡ oː l a n ɪ ʃ ɛ
Teilnehmerzahlen	t a ɪ l n eː m ɛ t s aː l ə n
Naturereignisse	n a t uː r eː r a ɪ ɡ n ɪ s ə
vorherzusagen	f oː ʀ h eː ʀ t s uː z aː ɡ ə n
Versicherungen	f ɛ ʀ z ɪ ç ə r ʊ ŋ ə n
Elektrizitätsgesellschaft	eː l ɛ k t ʀ iː t s iː t ɛ t s ɡ eː z ɛ l ʃ a f t
Tunnel	t ʊ n ə l
Schienen	ʃ iː n ə n
graben	ɡ r aː b ə n
elektrische	eː l ɛ k t ʀ ɪ ʃ ə
Bötsch	b œ t ʃ
FDP-Parteivorsitzenden	ɛ f d eː p eː p a ʀ t a ɪ v ɔ ʀ z ɪ t s ə n d ə n
Fernsehgeräte	f ɛ ʀ n z eː ɡ ə r ɛː t ə
Adoptivtochter	a d ɔ p t ɪ v t ɔ x t ɛ
geschätzte	ɡ ə ʃ ɛ t s t ə
befindliche	b ə f ɪ n t l ɪ ç ə
zurückzugeben	t s uː r ʏ k t s uː ɡ eː b ə n
kostenlosen	k ɔ s t ə n l oː z ə n
Theaterbesuch	t eː a t ɛ b eː z uː x
Einmischung	a ɪ n m ɪ ʃ ʊ ŋ
Angelegenheiten	a n ɡ ə l eː ɡ ə n h a ɪ t ə n
Oberst	oː b ɛ s t
Pelz	p ɛ l t s
Verschwiegenheit	f ɛ ʀ ʃ v iː ɡ ə n h a ɪ t
ermahnt	ɛ ʀ m aː n t
Sicherheitsmaßnahmen	z ɪ ç ɛ h a ɪ t s m a s n aː m ə n
ersinnen	ɛ ʀ z ɪ n ə n
Notstandsenergiesystem	n ɔ t s t a n d z ɛ n ɛ ɡ iː z ʏ s t eː m
Bundesrichter	b ʊ n d ə s r ɪ ç t ɛ
nehm	n eː m
versetzten	f ɛ ʀ z ɛ t s t ə n
Generalbundesanwalts	ɡ eː n ɛ r a l b ʊ n d eː z a n v a l t s
Geburtsfehler	ɡ ə b ʊ ɐ t s f eː l ɛ
Gummistiefel	ɡ ʊ m ɪ s t iː f ə l
telefonieren	t eː l eː f oː n iː r ə n
knöcheltief	k n œ ç ə l t iː f
Telefonhäuschen	t eː l eː f ɔ n h ɔ ɪ s ç ə n
zusammenrufen	t s uː z a m ə n r uː f ə n
unvereinbar	ʊ n f ɛ ʀ a ɪ n b aː ʀ
Verkündigungsamt	f ɛ ʀ k ʏ n d ɪ ɡ ʊ ŋ s a m t
unbeantwortet	ʊ n b ə a n t v ɔ ʀ t ə t
Absatz	a p z a t s
teureren	t ɔ ɪ r ə r ə n
Originalpräparate	oː r ɪ ɡ iː n a l p r ɛː p a r aː t ə
Transporte	t ʀ a n s p ɔ ʀ t ə
notleidende	n ɔ t l a ɪ d ə n d ə
schlechteres	ʃ l ɛ ç t ə r ə s
schönes	ʃ øː n ə s
wodurch	v oː d ʊ ɐ ç
ergänzte	ɛ ʀ ɡ ɛ n t s t ə
Führungsebene	f yː r ʊ ŋ s eː b ə n ə
Hinterpommen	h ɪ n t ɛ p ɔ m ə n
Masuren	m a z uː r ə n
unterworfen	ʊ n t ɛ v ɔ ʀ f ə n
Sozialunion	z oː t s iː a l uː n j oː n
vorangebracht	f oː r a n ɡ ə b r a x t
Kroaten-Führer	k r oː aː t ə n f yː r ɛ
Befehl	b ə f eː l
Vitez	v iː t eː t s
Begleiterscheinungen	b ə ɡ l a ɪ t ɛ ʃ a ɪ n ʊ ŋ ə n
Hatz	h a t s
Versäumnisse	f ɛ ʀ z ɔ ɪ m n ɪ s ə
Weisheit	v a ɪ s h a ɪ t
Detail	d eː t a ɪ
Diktators	d ɪ k t a t oː ʀ s
redet	r eː d ə t
Kalibergleuten	k a l iː b ɛ ɡ l ɔ ɪ t ə n
äußern	ɔ ɪ s ɛ n
verheimlicht	f ɛ ʀ h a ɪ m l ɪ ç t
vergleichbaren	f ɛ ʀ ɡ l a ɪ ç b aː r ə n
gewährt	ɡ ə v ɛː ʀ t
Mendieta	m ɛ n d iː t aː
Begehren	b ə ɡ eː r ə n
rundweg	r ʊ n d v eː k
Uniform	uː n iː f ɔ ʀ m
SED-Willkürherrschaft	ɛ s eː d eː v ɪ l k ʏ ʀ h ɛ ʀ ʃ a f t
kärglich	k ɛ ʀ k l ɪ ç
Parteipolitiker	p a ʀ t a ɪ p oː l iː t iː k ɛ
kranke	k r a ŋ k ə
pflegebedürftigen	p f l eː ɡ eː b eː d ʏ ʀ f t ɪ ɡ ə n
sozialpolitische	z oː t s iː a l p oː l iː t ɪ ʃ ə
Ottmar	ɔ t m aː ʀ
Schreiner	ʃ r a ɪ n ɛ
Handlungsspielraum	h a n d l ʊ ŋ s p iː l r a ʊ m
Gefüge	ɡ ə f yː ɡ ə
auszufüllen	a ʊ s t s uː f ʏ l ə n
einklagen	a ɪ n k l aː ɡ ə n
Verstehen-Könnens	f ɛ ʀ ʃ t eː ə n k œ n ə n s
Bundesparteitag	b ʊ n d ə s p a ʀ t a ɪ t aː k
Milliardenprojekt	m ɪ l iː a ʀ d ə n p r oː j ɛ k t
finanziere	f iː n a n t s iː r ə
erlassenen	ɛ ʀ l a s ə n ə n
