Word	IPA transcription
interprétations	ɛ̃ t ɛ ʁ p ʁ e t a s j ɔ̃
maris	m a ʁ i
d'arcs	d a ʁ k
g	ʒ e
extrémité	ɛ k s t ʁ e m i t e
mangent	m ɑ̃ ʒ
reconnaissants	ʁ ə k ɔ n ɛ s ɑ̃
volontiers	v ɔ l ɔ̃ t j e
renier	ʁ ə n j e
incombent	ɛ̃ k ɔ̃ b
n'aperçut	n a p ɛ ʁ s y
embuscade	ɑ̃ b y s k a d
conformeront	k ɔ̃ f ɔ ʁ m ə ʁ ɔ̃
agrémenté	a ɡ ʁ e m ɑ̃ t e
gestions	ʒ ɛ s t j ɔ̃
dépollution	d e p ɔ l y s j ɔ̃
Travail	t ʁ a v a j
attractifs	a t ʁ a k t i f
aéronautique	a e ʁ ɔ n o t i k
armement	a ʁ m ə m ɑ̃
désavantage	d e z a v ɑ̃ t a ʒ
monoplaces	m ɔ n ɔ p l a s
neuves	n ø v
recouvre	ʁ ə k u v ʁ
consolation	k ɔ̃ s ɔ l a s j ɔ̃
inquiéter	ɛ̃ k j e t e
ajuste	a ʒ y s t
cadrer	k a d ʁ e
d'iridium	d i ʁ i d j ɔ m
immatériel	i m m a t e ʁ j ɛ l
dégrèvements	d e ɡ ʁ ɛ v m ɑ̃
corpulence	k ɔ ʁ p y l ɑ̃ s
l'avatar	l a v a t a ʁ
coiffures	k w a f y ʁ
éminents	e m i n ɑ̃
explorant	ɛ k s p l ɔ ʁ ɑ̃
slaves	s l a v
advection	a d v ɛ k s j ɔ̃
gouvernant	ɡ u v ɛ ʁ n ɑ̃
incompressibles	ɛ̃ k ɔ̃ p ʁ ɛ s i b l
rechercheront	ʁ ə ʃ ɛ ʁ ʃ ʁ ɔ̃
convergents	k ɔ̃ v ɛ ʁ ʒ ɑ̃
voulue	v u l y
alentour	a l ɑ̃ t u ʁ
danseuses	d ɑ̃ s ø z
corporelle	k ɔ ʁ p ɔ ʁ ɛ l
réminiscence	ʁ e m i n i s ɑ̃ s
Prix	p ʁ i
minibus	m i n i b y s
éprouvettes	e p ʁ u v ɛ t
délaminage	d e l a m i n a ʒ
Verriers	v ɛ ʁ j e
transmet	t ʁ ɑ̃ s m ɛ
réalisent	ʁ e a l i z
d'expiration	d ɛ k s p i ʁ a s j ɔ̃
racheter	ʁ a ʃ t e
élaborent	e l a b ɔ ʁ
rassasiant	ʁ a s a z j ɑ̃
désaltérant	d e z a l t e ʁ ɑ̃
l'entrée	l ɑ̃ t ʁ e
stimuler	s t i m y l e
sciemment	s j a m ɑ̃
para	p a ʁ a
squelettes	s k ə l ɛ t
réfugiant	ʁ e f y ʒ j ɑ̃
l'argument	l a ʁ ɡ y m ɑ̃
esquivent	ɛ s k i v
portions	p ɔ ʁ s j ɔ̃
hélas	e l a s
défaillant	d e f a j ɑ̃
t.i.c	t e i s e
artificiel	a ʁ t i f i s j ɛ l
raisonnée	ʁ ɛ z ɔ n e
préliminaire	p ʁ e l i m i n ɛ ʁ
cotisants	k ɔ t i z ɑ̃
inactifs	i n a k t i f
tropes	t ʁ ɔ p
métonymiques	m e t ɔ n i m i k
gâchis	ɡ a ʃ i
dictés	d i k t e
étriquée	e t ʁ i k e
pianoter	p j a n ɔ t e
matches	m a t ʃ
déroulés	d e ʁ u l e
poétiques	p ɔ e t i k
recevons	ʁ ə s ə v ɔ̃
éliminé	e l i m i n e
questionnaires	k ɛ s t j ɔ n ɛ ʁ
discordants	d i s k ɔ ʁ d ɑ̃
inutilisables	i n y t i l i z a b l
urgent	y ʁ ʒ ɑ̃
foncées	f ɔ̃ s e
serons	s ə ʁ ɔ̃
dressent	d ʁ ɛ s
fixent	f i k s
exécuté	ɛ ɡ z e k y t e
graviers	ɡ ʁ a v j e
calmes	k a l m
slikke	s l i k
Y	i ɡ ʁ ɛ k
réclamations	ʁ e k l a m a s j ɔ̃
l'indique	l ɛ̃ d i k
corrompra	k ɔ ʁ ɔ̃ p ʁ a
escompté	ɛ s k ɔ̃ t e
L'intégration	l ɛ̃ t e ɡ ʁ a s j ɔ̃
l'éclairage	l e k l ɛ ʁ a ʒ
d'esquisse	d ɛ s k i s
vigilant	v i ʒ i l ɑ̃
exigés	ɛ ɡ z i ʒ e
arrangé	a ʁ ɑ̃ ʒ e
bacheliers	b a ʃ ə l j e
annoncer	a n ɔ̃ s e
concision	k ɔ̃ s i z j ɔ̃
calculé	k a l k y l e
l'indice	l ɛ̃ d i s
caniches	k a n i ʃ
familiers	f a m i l j e
nettoyage	n ɛ t w a j a ʒ
pelage	p ə l a ʒ
griffes	ɡ ʁ i f
arabophone	a ʁ a b ɔ f ɔ n
bénin	b e n ɛ̃
pian	p j ɑ̃
oliveraie	ɔ l i v ʁ ɛ
classé	k l a s e
jointes	ʒ w ɛ̃ t
d'exiger	d ɛ ɡ z i ʒ e
rendements	ʁ ɑ̃ d m ɑ̃
allonger	a l ɔ̃ ʒ e
paiera	p ɛ ʁ a
accréditation	a k ʁ e d i t a s j ɔ̃
Conseiller	k ɔ̃ s ɛ j e
interministérielle	ɛ̃ t ɛ ʁ m i n i s t e ʁ j ɛ l
Spécifiquement	s p e s i f i k m ɑ̃
mettaient	m ɛ t ɛ
déguisée	d e ɡ i z e
aristocratique	a ʁ i s t ɔ k ʁ a t i k
riverains	ʁ i v ʁ ɛ̃
immobile	i m m ɔ b i l
Renseignements	ʁ ɑ̃ s ɛ n j ə m ɑ̃
encyclopédies	ɑ̃ s i k l ɔ p e d i
Participer	p a ʁ t i s i p e
comparatiste	k ɔ̃ p a ʁ a t i s t
gréco-romain	ɡ ʁ e k o ʁ ɔ m ɛ̃
orient	ɔ ʁ j ɑ̃
inde	ɛ̃ d
age	a ʒ
mamans	m a m ɑ̃
ourses	u ʁ s
ours	u ʁ s
grotte	ɡ ʁ ɔ t
censé	s ɑ̃ s e
égouts	e ɡ u
corbeaux	k ɔ ʁ b o
accélérateur	a k s e l e ʁ a t œ ʁ
spiral	s p i ʁ a l
expédiées	ɛ k s p e d j e
immatérielle	i m m a t e ʁ j ɛ l
vocal	v ɔ k a l
dictez	d i k t e
appartements	a p a ʁ t ə m ɑ̃
attenantes	a t n ɑ̃ t
stopper	s t ɔ p e
offensive	ɔ f ɑ̃ s i v
impressionnés	ɛ̃ p ʁ ɛ s j ɔ n e
favorisait	f a v ɔ ʁ i z ɛ
fatigue	f a t i ɡ
poil	p w a l
hérissé	e ʁ i s e
avenue	a v n y
Fournir	f u ʁ n i ʁ
confondez	k ɔ̃ f ɔ̃ d e
touristiques	t u ʁ i s t i k
décernent	d e s ɛ ʁ n
destructions	d ɛ s t ʁ y k s j ɔ̃
délictuelles	d e l i k t y ɛ l
injectés	ɛ̃ ʒ ɛ k t e
vaccins	v a k s ɛ̃
sérums	s e ʁ ɔ m
supprimées	s y p ʁ i m e
métaphoriques	m e t a f ɔ ʁ i k
dissimulation	d i s i m y l a s j ɔ̃
polyphonie	p o l i f ɔ n i
correctes	k ɔ ʁ ɛ k t
gageure	ɡ a ʒ y ʁ
absences	a b s ɑ̃ s
complaisance	k ɔ̃ p l ɛ z ɑ̃ s
redéfinition	ʁ ə d e f i n i s j ɔ̃
entourée	ɑ̃ t u ʁ e
d'herbes	d ɛ ʁ b
flétries	f l e t ʁ i
d'arbustes	d a ʁ b y s t
nains	n ɛ̃
excluait	ɛ k s k l y ɛ
splendeur	s p l ɑ̃ d œ ʁ
envoyant	ɑ̃ v w a j ɑ̃
incitant	ɛ̃ s i t ɑ̃
conditionnelle	k ɔ̃ d i s j ɔ n ɛ l
analyserons	a n a l i z ʁ ɔ̃
réactif	ʁ e a k t i f
échangent	e ʃ ɑ̃ ʒ
concertée	k ɔ̃ s ɛ ʁ t e
cubage	k y b a ʒ
retournez	ʁ ə t u ʁ n e
modifiables	m ɔ d i f j a b l
densités	d ɑ̃ s i t e
d'interconnexions	d ɛ̃ t ɛ ʁ k ɔ n ɛ k s j ɔ̃
passantes	p a s ɑ̃ t
confronté	k ɔ̃ f ʁ ɔ̃ t e
recenser	ʁ ə s ɑ̃ s e
médiévaux	m e d j e v o
certificateur	s ɛ ʁ t i f i k a t œ ʁ
embauches	ɑ̃ b o ʃ
concurrencer	k ɔ̃ k y ʁ ɑ̃ s e
refaisons	ʁ ə f ə z ɔ̃
ego	e ɡ o
malmenés	m a l m ə n e
permute	p ɛ ʁ m y t
instruction	ɛ̃ s t ʁ y k s j ɔ̃
médiocres	m e d j ɔ k ʁ
étonnante	e t ɔ n ɑ̃ t
vestimentaire	v ɛ s t i m ɑ̃ t ɛ ʁ
grince	ɡ ʁ ɛ̃ s
grossier	ɡ ʁ o s j e
réorientation	ʁ e ɔ ʁ j ɑ̃ t a s j ɔ̃
dépister	d e p i s t e
Exposition	ɛ k s p o z i s j ɔ̃
oléagineuses	ɔ l e a ʒ i n ø z
laudatifs	l o d a t i f
torts	t ɔ ʁ
alimentant	a l i m ɑ̃ t ɑ̃
méfiance	m e f j ɑ̃ s
vingt-cinq	v ɛ̃ t s ɛ̃ k
interchangeables	ɛ̃ t ɛ ʁ ʃ ɑ̃ ʒ a b l
poseriez	p o z ə ʁ j e
ennemi	ɛ n m i
alphabétiques	a l f a b e t i k
Heureux	ø ʁ ø
footballeurs	f u t b a l œː ʁ z
jouables	ʒ u a b l
championnat	ʃ ɑ̃ p j ɔ n a
Chine	ʃ i n
graphismes	ɡ ʁ a f i s m
là-bas	l a b a
bermes	b ɛ ʁ m
encaissées	ɑ̃ k ɛ s e
fossés	f ɔ s e
rejetées	ʁ ə ʒ t e
talus	t a l y
d'ajoncs	d a ʒ ɔ̃
genêt	ʒ ə n ɛ
épineux	e p i n ø
sourcilleux	s u ʁ s i j ø
décodage	d e k ɔ d a ʒ
géré	ʒ e ʁ e
travaillons	t ʁ a v a j ɔ̃
gué	ɡ e
déclinent	d e k l i n
déprédations	d e p ʁ e d a s j ɔ̃
meuble	m ø b l
souhaitiez	s u ɛ t j e
performante	p ɛ ʁ f ɔ ʁ m ɑ̃ t
vendanges	v ɑ̃ d ɑ̃ ʒ
échelonnées	e ʃ l ɔ n e
optima	ɔ p t i m a
averses	a v ɛ ʁ s
publiquement	p y b l i k m ɑ̃
hindoue	ɛ̃ d u
castes	k a s t
inférieures	ɛ̃ f e ʁ j œ ʁ
Situé	s i t y e
marquait	m a ʁ k ɛ
troupeaux	t ʁ u p o
ruissellement	ʁ y i s ɛ l m ɑ̃
rémanence	ʁ e m a n ɑ̃ s
discriminations	d i s k ʁ i m i n a s j ɔ̃
sexisme	s ɛ k s i s m
Caisse	k ɛ s
d'Allocations	d a l ɔ k a s j ɔ̃
goutte	ɡ u t
v	v e
éclatements	e k l a t m ɑ̃
hantise	ɑ̃ t i z
sexuelle	s ɛ k s y ɛ l
-	
Musée	m y z e
mécène	m e s ɛ n
provenir	p ʁ ɔ v n i ʁ
ponctuelle	p ɔ̃ k t y ɛ l
Curieusement	k y ʁ j ø z m ɑ̃
rhizosphère	ʁ i z ɔ s f ɛ ʁ
répercussion	ʁ e p ɛ ʁ k y s j ɔ̃
régi	ʁ e ʒ i
opposons	ɔ p o z ɔ̃
grand-père	ɡ ʁ ɑ̃ p ɛ ʁ
dévoiler	d e v w a l e
l'insatisfaction	l ɛ̃ s a t i s f a k s j ɔ̃
caillasse	k a j a s
charriés	ʃ a ʁ j e
furieuses	f y ʁ j ø z
fertile	f ɛ ʁ t i l
emportée	ɑ̃ p ɔ ʁ t e
Paroles	p a ʁ ɔ l
Prenons	p ʁ ə n ɔ̃
foetus	f o ə t y s
placenta	p l a s ɑ̃ t a
nutrition	n y t ʁ i s j ɔ̃
foetale	f o ə t a l
techniquement	t ɛ k n i k m ɑ̃
Présentes	p ʁ e z ɑ̃ t
Anecdotes	a n ɛ k d ɔ t
tournage	t u ʁ n a ʒ
promotionnels	p ʁ ɔ m ɔ s j ɔ n ɛ l
contrastés	k ɔ̃ t ʁ a s t e
enrichir	ɑ̃ ʁ i ʃ i ʁ
retrouvant	ʁ ə t ʁ u v ɑ̃
entreprend	ɑ̃ t ʁ ə p ʁ ɑ̃
primitifs	p ʁ i m i t i f
galliques	ɡ a l i k
redécouvrir	ʁ ə d e k u v ʁ i ʁ
tranquillement	t ʁ ɑ̃ k i l m ɑ̃
Telles	t ɛ l
triperie	t ʁ i p ʁ i
défier	d e f j e
mentaux	m ɑ̃ t o
Orientés	ɔ ʁ j ɑ̃ t e
l'entre-deux-guerres	l ɑ̃ t ʁ d ø ɡ ɛ ʁ
impulsion	ɛ̃ p y l s j ɔ̃
onusienne	ɔ n y z j ɛ n
algorithmiques	a l ɡ œ ʁ i t m iː k s
Complémentaire	k ɔ̃ p l e m ɑ̃ t ɛ ʁ
Quatre-vingt	k a t ʁ v ɛ̃
inhabitable	i n a b i t a b l
dépouillé	d e p u j e
bienheureux	b j ɛ̃ ø ʁ ø
caisson	k ɛ s ɔ̃
d'administrations	d a d m i n i s t ʁ a s j ɔ̃
suicidaire	s y i s i d ɛ ʁ
pressante	p ʁ ɛ s ɑ̃ t
invités	ɛ̃ v i t e
L'octroi	l ɔ k t ʁ w a
rassemblées	ʁ a s ɑ̃ b l e
additifs	a d i t i f
talc	t a l k
impédances	ɛ̃ p e d ɑ̃ s
compactage	k ɔ̃ p a k t a ʒ
ménager	m e n a ʒ e
transitoires	t ʁ ɑ̃ z i t w a ʁ
réformatrice	ʁ e f ɔ ʁ m a t ʁ i s
indirecte	ɛ̃ d i ʁ ɛ k t
Peuvent	p ø v
l'oeuf	l œ f
fécondé	f e k ɔ̃ d e
embryon	ɑ̃ b ʁ i ɔ̃
adulte	a d y l t
déconsidérés	d e k ɔ̃ s i d e ʁ e
démocratiser	d e m ɔ k ʁ a t i z e
cals	k a l
citrus	s i t ʁ y
l'océan	l ɔ s e ɑ̃
d'aliments	d a l i m ɑ̃
Nombre	n ɔ̃ b ʁ
multiplierait	m y l t i p l i ʁ ɛ
calculettes	k a l k y l ɛ t
Conçu	k ɔ̃ s y
gouffres	ɡ u f ʁ
décoratif	d e k ɔ ʁ a t i f
moi-même	m w a m ɛ m
distribué	d i s t ʁ i b y e
pénible	p e n i b l
sangliers	s ɑ̃ ɡ l i e
résonnantes	ʁ e z ɔ n ɑ̃ t
pantographe	p ɑ̃ t ɔ ɡ ʁ a f
toxine	t ɔ k s i n
inactive	i n a k t i v
ingérée	ɛ̃ ʒ e ʁ e
insecte	ɛ̃ s ɛ k t
intestinales	ɛ̃ t ɛ s t i n a l
atypiques	a t i p i k
resserré	ʁ ə s ɛ ʁ e
matériellement	m a t e ʁ j ɛ l m ɑ̃
ouvrières	u v ʁ i ɛ ʁ
syndiquées	s ɛ̃ d i k e
signalisation	s i n j a l i z a s j ɔ̃
symbiotiques	s ɛ̃ b j ɔ t i k
végétale	v e ʒ e t a l
holding	ɦ ə u l d i ŋ
remercie	ʁ ə m ɛ ʁ s i
répondra	ʁ e p ɔ̃ d ʁ a
e-mail	ə m ɛː j l
injection	ɛ̃ ʒ ɛ k s j ɔ̃
iodé	j ɔ d e
collée	k ɔ l e
d'augmentations	d o ɡ m ɑ̃ t a s j ɔ̃
rachats	ʁ a ʃ a
nommée	n ɔ m e
paysannes	p ɛ i z a n
éclaté	e k l a t e
dures	d y ʁ
répressions	ʁ e p ʁ ɛ s j ɔ̃
retentissait	ʁ ə t ɑ̃ t i s ɛ
proclamations	p ʁ ɔ k l a m a s j ɔ̃
d'équilibre	d e k i l i b ʁ
n'attend	n a t ɑ̃
vétérans	v e t e ʁ ɑ̃
stands	s t ɑ̃ d
tombola	t ɔ̃ b ɔ l a
raid	ʁ ɛ d
espèrent	ɛ s p ɛ ʁ
pentecôte	p ɑ̃ t k o t
sédentaires	s e d ɑ̃ t ɛ ʁ
emplacements	ɑ̃ p l a s m ɑ̃
D'après	d a p ʁ ɛ
partageons	p a ʁ t a ʒ ɔ̃
repreneurs	ʁ ə p ʁ ə n œ ʁ
jurisprudences	ʒ y ʁ i s p ʁ y d ɑ̃ s
détaille	d e t a j
Suivez	s y i v e
avalés	a v a l e
jouets	ʒ u ɛ
confiés	k ɔ̃ f j e
actualités	a k t y a l i t e
subdivisée	s y b d i v i z e
inhiber	i n i b e
concentriques	k ɔ̃ s ɑ̃ t ʁ i k
Porter	p ɔ ʁ t e
compétitive	k ɔ̃ p e t i t i v
peinés	p ɛ n e
jaloux	ʒ a l u
diables	d j a b l
sténoses	s t e n o z
trachéales	t ʁ a ʃ e a l
cartilages	k a ʁ t i l a ʒ
préalables	p ʁ e a l a b l
Structure	s t ʁ y k t y ʁ
anatomiques	a n a t ɔ m i k
botaniques	b ɔ t a n i k
menacée	m ə n a s e
l'omission	l ɔ m i s j ɔ̃
n'entraîne	n ɑ̃ t ʁ ɛ n
licencié	l i s ɑ̃ s j e
inhibant	i n i b ɑ̃
informerons	ɛ̃ f ɔ ʁ m ə ʁ ɔ̃
ouvrirons	u v ʁ i ʁ ɔ̃
Confucius	k ɔ̃ f y s j y s
sage	s a ʒ
soufflaient	s u f l ɛ
occasionnant	ɔ k a z j ɔ n ɑ̃
consultés	k ɔ̃ s y l t e
standardisé	s t ɑ̃ d a ʁ d i z e
connecté	k ɔ n ɛ k t e
l'éclosion	l e k l o z j ɔ̃
participante	p a ʁ t i s i p ɑ̃ t
spéculatives	s p e k y l a t i v
supercherie	s y p ɛ ʁ ʃ ə ʁ i
encadrant	ɑ̃ k a d ʁ ɑ̃
citera	s i t ʁ a
privas	p ʁ i v a
forgée	f ɔ ʁ ʒ e
plume	p l y m
exploré	ɛ k s p l ɔ ʁ e
avoine	a v w a n
écurie	e k y ʁ i
laissent	l ɛ s
l'innocuité	l i n ɔ k y i t e
l'amalgame	l a m a l ɡ a m
divinités	d i v i n i t e
sages	s a ʒ
rangés	ʁ ɑ̃ ʒ e
étiquettent	e t i k ɛ t
fluorescence	f l y ɔ ʁ ɛ s ɑ̃ s
induite	ɛ̃ d y i t
testée	t ɛ s t e
méthane	m ɛː j t ɛː j n
d'enquêtes	d ɑ̃ k ɛ t
demeurera	d ə m ø ʁ ʁ a
entendons	ɑ̃ t ɑ̃ d ɔ̃
détenir	d e t n i ʁ
par-devers	p a ʁ d ə v ɛ ʁ
fortuit	f ɔ ʁ t y i
diglossie	d i ɡ l ɔ s i
sociolinguistiques	s o s j o l ɛ̃ ɡ y i s t i k
prolongements	p ʁ ɔ l ɔ̃ ʒ m ɑ̃
d'introduire	d ɛ̃ t ʁ ɔ d y i ʁ
corrélativement	k ɔ ʁ e l a t i v m ɑ̃
fictif	f i k t i f
Rétablissement	ʁ e t a b l i s m ɑ̃
atténuation	a t e n y a s j ɔ̃
altérations	a l t e ʁ a s j ɔ̃
unilatérales	y n i l a t e ʁ a l
vestibulaires	v ɛ s t i b y l ɛ ʁ
galvaniques	ɡ a l v a n i k
Paragraphe	p a ʁ a ɡ ʁ a f
Verres	v ɛ ʁ
progressifs	p ʁ ɔ ɡ ʁ ɛ s i f
Quels	k ɛ l
grignoter	ɡ ʁ i n j ɔ t e
agencement	a ʒ ɑ̃ s m ɑ̃
légué	l e ɡ e
électrons	e l ɛ k t ʁ ɔ̃
microns	m i k ʁ ɔ̃
Télémétrie	t e l e m e t ʁ i
Visitez	v i z i t e
fermé	f ɛ ʁ m e
crié	k ʁ i e
joues	ʒ u
redonné	ʁ ə d ɔ n e
rétrovirus	ʁ e t ʁ ɔ v i ʁ y s
cancérogènes	k ɑ̃ s e ʁ ɔ ʒ ɛ n
dommages-intérêts	d ɔ m a ʒ z ɛ̃ t e ʁ ɛ
sembla	s ɑ̃ b l a
opulence	ɔ p y l ɑ̃ s
champêtre	ʃ ɑ̃ p ɛ t ʁ
vouées	v u e
déboulonner	d e b u l ɔ n e
commandeur	k ɔ m ɑ̃ d œ ʁ
boucliers	b u k l i e
gardiens	ɡ a ʁ d j ɛ̃
étonnées	e t ɔ n e
nuptiale	n y p s j a l
carton-pâte	k a ʁ t ɔ̃ p a̟ː t
jonquilles	ʒ ɔ̃ k i j
mousse	m u s
lichen	l i ʃ ɛ n
L'accès	l a k s ɛ
d'escalier	d ɛ s k a l j e
dignement	d i n j ə m ɑ̃
fontaines	f ɔ̃ t ɛ n
Personnellement	p ɛ ʁ s ɔ n ɛ l m ɑ̃
midis	m i d i
sors	s ɔ ʁ
multidimensionnelles	m y l t i d i m ɑ̃ s j ɔ n ɛ l
entrepôts	ɑ̃ t ʁ ə p o
finaux	f i n o
frontaliers	f ʁ ɔ̃ t a l j e
rassemblant	ʁ a s ɑ̃ b l ɑ̃
lendemains	l ɑ̃ d m ɛ̃
abri	a b ʁ i
Enjeux	ɑ̃ ʒ ø
L'effort	l e f ɔ ʁ
d'équité	d e k i t e
interdépartementale	ɛ̃ t ɛ ʁ d e p a ʁ t ə m ɑ̃ t a l
chouettes	ʃ u ɛ t
emportant	ɑ̃ p ɔ ʁ t ɑ̃
grenouille	ɡ ʁ ə n u j
associatifs	a s ɔ s j a t i f
vivotent	v i v ɔ t
annuellement	a n y ɛ l m ɑ̃
suppositions	s y p o z i s j ɔ̃
confirmées	k ɔ̃ f i ʁ m e
devriez	d ə v ʁ i e
tee	t iː
référer	ʁ e f e ʁ e
d'inventaire	d ɛ̃ v ɑ̃ t ɛ ʁ
d'élimination	d e l i m i n a s j ɔ̃
postérieurs	p ɔ s t e ʁ j œ ʁ
s'entourent	s ɑ̃ t u ʁ
floue	f l u
inactif	i n a k t i f
actualiser	a k t y a l i z e
d'image	d i m a ʒ
l'usure	l y z y ʁ
l'imaginaire	l i m a ʒ i n ɛ ʁ
s'épuise	s e p y i z
n'offrent	n ɔ f ʁ
citerai	s i t ʁ e
l'allongement	l a l ɔ̃ ʒ m ɑ̃
l'appauvrissement	l a p o v ʁ i s m ɑ̃
identifiable	i d ɑ̃ t i f j a b l
l'imprécision	l ɛ̃ p ʁ e s i z j ɔ̃
accumulations	a k y m y l a s j ɔ̃
préconisé	p ʁ e k ɔ n i z e
Former	f ɔ ʁ m e
Alphanumérique	a l f a n y m e ʁ i k
alphanumériques	a l f a n y m e ʁ i k
indifféremment	ɛ̃ d i f e ʁ a m ɑ̃
moelle	m w a l
épinière	e p i n j ɛ ʁ
protégée	p ʁ ɔ t e ʒ e
Petites	p ə t i t
faufilent	f o f i l
encombrements	ɑ̃ k ɔ̃ b ʁ ə m ɑ̃
amplitude	ɑ̃ p l i t y d
fief	f j ɛ f
classée	k l a s e
nef	n ɛ f
folles	f ɔ l
morsure	m ɔ ʁ s y ʁ
serpents	s ɛ ʁ p ɑ̃
dirige	d i ʁ i ʒ
amendé	a m ɑ̃ d e
Supprimant	s y p ʁ i m ɑ̃
tutus	t y t y s
dépoussiéré	d e p u s j e ʁ e
déroutera	d e ʁ u t ʁ a
classicisme	k l a s i s i s m
Sociétés	s ɔ s j e t e
résolutoires	ʁ e z ɔ l y t w a ʁ
payées	p ɛ j e
gardée	ɡ a ʁ d e
Impeccable	ɛ̃ p ɛ k a b l
relances	ʁ ə l ɑ̃ s
impressionnant	ɛ̃ p ʁ ɛ s j ɔ n ɑ̃
Moi	m w a
j'écoutais	ʒ e k u t ɛ
énumération	e n y m e ʁ a s j ɔ̃
moribond	m ɔ ʁ i b ɔ̃
monceau	m ɔ̃ s o
frappa	f ʁ a p a
endormi	ɑ̃ d ɔ ʁ m i
filmé	f i l m e
éteinte	e t ɛ̃ t
captés	k a p t e
rétribution	ʁ e t ʁ i b y s j ɔ̃
subis	s y b i
loueurs	l u œ ʁ
meublés	m ø b l e
déductibles	d e d y k t i b l
remplissez	ʁ ɑ̃ p l i s e
exécutive	ɛ ɡ z e k y t i v
l'agence	l a ʒ ɑ̃ s
l'hospitalisation	l ɔ s p i t a l i z a s j ɔ̃
s'établissant	s e t a b l i s ɑ̃
déshéritées	d e z e ʁ i t e
gaullienne	ɡ o l j ɛ n
présidentielles	p ʁ e z i d ɑ̃ s j ɛ l
songe	s ɔ̃ ʒ
muséum	m y z e ɔ m
expérimenté	ɛ k s p e ʁ i m ɑ̃ t e
travailleront	t ʁ a v a j ʁ ɔ̃
soixante-quinze	s w a s ɑ̃ t k ɛ̃ z
clémence	k l e m ɑ̃ s
octroie	ɔ k t ʁ w a
condamnés	k ɔ̃ d a n e
commue	k ɔ m y
diététiques	d j e t e t i k
promesse	p ʁ ɔ m ɛ s
décomposant	d e k ɔ̃ p o z ɑ̃
apériodique	a p e ʁ j ɔ d i k
brouillage	b ʁ u j a ʒ
dominantes	d ɔ m i n ɑ̃ t
tribologie	t ʁ i b ɔ l ɔ ʒ i
L'espace	l ɛ s p a s
interagissent	ɛ̃ t ɛ ʁ a ʒ i s
schématisé	ʃ e m a t i z e
familière	f a m i l j ɛ ʁ
luminescence	l y m i n ɛ s ɑ̃ s
luciole	l y s j ɔ l
répandue	ʁ e p ɑ̃ d y
luminescentes	l y m i n ɛ s ɑ̃ t
fragilités	f ʁ a ʒ i l i t e
pesanteur	p ə z ɑ̃ t œ ʁ
théâtrales	t e a t ʁ a l
comédienne	k ɔ m e d j ɛ n
animatrice	a n i m a t ʁ i s
polissage	p ɔ l i s a ʒ
fraisage	f ʁ ɛ z a ʒ
aspiration	a s p i ʁ a s j ɔ̃
appât	a p a̟ː
maudissent	m o d i s
attirés	a t i ʁ e
projettent	p ʁ ɔ ʒ ɛ t
restrictifs	ʁ ɛ s t ʁ i k t i f
grammaires	ɡ ʁ a m ɛ ʁ
hiérarchisées	j e ʁ a ʁ ʃ i z e
ordonnées	ɔ ʁ d ɔ n e
inclusion	ɛ̃ k l y z j ɔ̃
pointage	p w ɛ̃ t a ʒ
tissé	t i s e
reformuler	ʁ ə f ɔ ʁ m y l e
triangulations	t ʁ i ɑ̃ ɡ y l a s j ɔ̃
défenses	d e f ɑ̃ s
immunitaires	i m m y n i t ɛ ʁ
électrochimique	e l ɛ k t ʁ ɔ ʃ i m i k
écologiquement	e k ɔ l ɔ ʒ i k m ɑ̃
synthèses	s ɛ̃ t ɛ z
pigments	p i ɡ m ɑ̃
remboursable	ʁ ɑ̃ b u ʁ s a b l
estival	ɛ s t i v a l
validations	v a l i d a s j ɔ̃
propulsion	p ʁ ɔ p y l s j ɔ̃
inconvénient	ɛ̃ k ɔ̃ v e n j ɑ̃
reposait	ʁ ə p o z ɛ
cassait	k a s ɛ
ralentissait	ʁ a l ɑ̃ t i s ɛ
abordable	a b ɔ ʁ d a b l
amputer	ɑ̃ p y t e
témoignage	t e m w a n j a ʒ
nettoiement	n ɛ t w a m ɑ̃
glomérules	ɡ l ɔ m e ʁ y l
Agriculteurs	a ɡ ʁ i k y l t œ ʁ
l'endettement	l ɑ̃ d ɛ t m ɑ̃
transitions	t ʁ ɑ̃ z i s j ɔ̃
spectrale	s p ɛ k t ʁ a l
déflorer	d e f l ɔ ʁ e
irrécusable	i ʁ e k y z a b l
baigne	b ɛ ɲ
hémophiles	e m ɔ f i l
gilets	ʒ i l ɛ
sauvetage	s o v t a ʒ
déclenchement	d e k l ɑ̃ ʃ m ɑ̃
coussins	k u s ɛ̃
automobiles	o t o m ɔ b i l
d'élargissement	d e l a ʁ ʒ i s m ɑ̃
d'effectuer	d e f ɛ k t y e
ricane	ʁ i k a n
cons	k ɔ̃
pandores	p ɑ̃ d ɔ ʁ
conjugué	k ɔ̃ ʒ y ɡ e
caprins	k a p ʁ ɛ̃
Diverses	d i v ɛ ʁ s
suggérées	s y ɡ ʒ e ʁ e
amorcé	a m ɔ ʁ s e
Cinq	s ɛ̃ k
indemnisés	ɛ̃ d ɛ m n i z e
Malheureusement	m a l ø ʁ ø z m ɑ̃
profite	p ʁ ɔ f i t
décevoir	d e s ə v w a ʁ
enrobés	ɑ̃ ʁ ɔ b e
maigre	m ɛ ɡ ʁ
pitance	p i t ɑ̃ s
missionnaire	m i s j ɔ n ɛ ʁ
